r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
27,6,35.0,175.26,2.98,3.03,0.39,0.63,0.64,0.88,18,5,39.0,175.26,4.66,3.42,0.37,0.22,0.56,0.63,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
15,8,38.0,172.72,2.46,3.55,0.33,0.43,0.59,0.7,13,3,37.0,167.64,4.29,4.18,0.44,0.44,0.57,0.53,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
37,17,40.0,172.72,2.96,3.18,0.42,0.44,0.58,0.48,12,5,42.0,172.72,2.34,2.32,0.43,0.36,0.6,0.31,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
35,17,39.0,180.34,4.05,3.05,0.47,0.59,0.64,0.72,22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
14,10,39.0,162.56,3.84,5.19,0.37,0.28,0.48,0.75,8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
10,10,36.0,170.18,4.29,4.0,0.39,0.31,0.55,0.39,16,13,39.0,160.02,5.44,4.94,0.5,0.34,0.61,0.75,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,19,9,39.0,175.26,3.8,2.17,0.41,0.48,0.62,0.63,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
19,7,29.0,180.34,3.3,2.56,0.45,0.4,0.6,0.62,12,3,38.0,180.34,2.2,3.0,0.49,0.18,0.54,0.1,0,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,11,9,36.0,165.1,3.73,3.51,0.51,0.42,0.58,0.62,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
15,15,41.0,185.42,2.11,3.75,0.37,0.55,0.51,0.19,24,9,40.0,175.26,1.41,2.44,0.41,0.46,0.65,0.77,0,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,36,17,40.0,185.42,4.41,4.48,0.46,0.33,0.53,0.73,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
14,5,32.0,172.72,3.06,3.91,0.4,0.34,0.6,0.8,24,15,37.0,167.64,3.39,4.64,0.41,0.41,0.54,0.6,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
31,15,39.0,175.26,2.47,2.83,0.39,0.47,0.6,0.86,18,12,34.0,182.88,5.35,4.59,0.48,0.22,0.44,0.5,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
10,6,32.0,198.12,3.6,3.84,0.44,0.43,0.46,0.6,15,8,38.0,177.8,3.28,4.9,0.53,0.5,0.56,0.53,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
34,9,34.0,177.8,3.54,3.19,0.53,0.4,0.51,0.55,9,6,35.0,172.72,2.24,2.23,0.44,0.26,0.5,0.58,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
22,10,44.0,185.42,3.23,2.09,0.5,0.54,0.64,0.66,17,7,37.0,182.88,2.14,2.9,0.4,0.32,0.58,0.77,1,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
19,7,29.0,180.34,3.3,2.56,0.45,0.4,0.6,0.62,19,8,36.0,182.88,4.46,3.84,0.42,0.41,0.57,0.6,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
