r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
16,12,34.0,193.04,6.04,6.65,0.45,0.5,0.52,0.74,20,8,42.0,190.5,2.41,3.02,0.44,0.23,0.55,0.45,0,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
34,10,47.0,190.5,1.95,2.4,0.42,0.29,0.55,0.36,19,11,60.0,185.42,2.85,1.53,0.57,0.46,0.59,0.58,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
10,3,27.0,177.8,3.36,4.61,0.49,0.35,0.46,0.33,12,4,33.0,185.42,2.3,1.67,0.6,0.45,0.46,0.66,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,19,9,39.0,175.26,3.8,2.17,0.41,0.48,0.62,0.63,0,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
16,3,35.0,185.42,4.19,2.39,0.42,0.28,0.53,0.59,22,11,40.0,187.96,3.72,2.57,0.48,0.33,0.53,0.65,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
26,4,35.0,167.64,6.16,3.44,0.56,0.37,0.58,0.7,18,10,42.0,170.18,3.36,3.5,0.4,0.5,0.54,0.58,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,34,14,42.0,172.72,1.02,2.89,0.31,0.16,0.5,0.46,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
13,14,50.0,177.8,2.81,2.9,0.43,0.55,0.51,0.64,18,11,44.0,190.5,2.18,3.84,0.47,0.4,0.38,0.54,1,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,17,4,37.0,185.42,7.3,5.28,0.5,0.5,0.56,0.63,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
22,4,42.0,187.96,2.12,1.89,0.49,0.43,0.58,0.71,17,2,36.0,185.42,3.4,1.8,0.4,0.43,0.62,0.6,1,0,Strike Defense,Blue Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
17,4,33.0,175.26,2.69,2.76,0.42,0.66,0.57,0.52,9,5,39.0,170.18,2.57,3.06,0.39,1.0,0.51,0.37,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
