r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,9,42.0,187.96,4.04,2.99,0.51,0.37,0.62,0.58,17,14,42.0,185.42,4.92,5.27,0.36,0.18,0.54,0.75,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,8,38.0,165.1,1.42,2.34,0.39,0.35,0.64,0.87,20,8,40.0,162.56,1.94,2.24,0.43,0.3,0.62,0.56,1,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
18,12,42.0,175.26,2.5,2.83,0.3,0.52,0.64,0.65,15,10,42.0,165.1,2.13,2.83,0.41,0.34,0.55,0.69,1,1,Height,Red Fighter is more likely to win thanks to its higher Height compared to its opponent.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,16,6,42.0,175.26,3.31,2.06,0.62,0.24,0.44,0.66,1,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
31,13,42.0,177.8,2.69,3.02,0.37,0.24,0.56,0.46,18,9,43.0,180.34,1.71,1.99,0.39,0.31,0.63,0.63,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
10,5,39.0,180.34,3.0,3.74,0.4,0.33,0.6,0.5,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
30,7,46.0,182.88,2.61,1.65,0.5,0.51,0.54,0.56,28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
23,10,39.0,162.56,1.83,3.04,0.29,0.42,0.55,0.47,14,4,37.0,157.48,3.31,2.33,0.52,0.25,0.65,0.71,1,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
25,16,48.0,190.5,1.55,2.7,0.52,0.16,0.46,0.35,14,3,39.0,185.42,1.68,1.68,0.32,0.46,0.68,0.66,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
