r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,20,12,39.0,175.26,4.17,4.08,0.28,0.38,0.57,0.77,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,11,44.0,180.34,2.81,3.21,0.48,0.2,0.48,0.43,22,13,40.0,187.96,3.23,3.58,0.5,0.4,0.51,0.66,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
23,9,31.0,172.72,4.31,5.48,0.49,0.39,0.5,0.7,15,7,38.0,172.72,4.77,3.82,0.42,0.41,0.55,0.61,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
15,7,33.0,180.34,3.25,4.21,0.48,0.5,0.5,0.8,18,5,33.0,190.5,4.37,3.33,0.46,0.39,0.54,0.74,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
14,7,36.0,177.8,1.56,2.32,0.35,0.35,0.59,0.2,14,1,37.0,170.18,3.74,2.3,0.52,0.48,0.57,1.0,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
28,9,42.0,185.42,2.13,2.99,0.4,0.27,0.52,0.3,24,13,37.0,187.96,3.57,2.96,0.44,0.19,0.56,0.57,1,0,Height,"Blue Fighter is favored because it has a higher Height, indicating superior performance."
15,9,37.0,190.5,3.86,3.06,0.51,0.39,0.57,0.76,15,3,36.0,182.88,3.92,3.51,0.57,0.33,0.49,0.75,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
37,19,35.0,193.04,3.21,4.47,0.48,0.26,0.46,0.48,33,9,44.0,187.96,3.73,4.43,0.49,0.33,0.51,0.6,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
17,7,42.0,187.96,4.79,5.0,0.41,0.28,0.6,1.0,18,18,39.0,177.8,2.26,2.61,0.45,0.47,0.56,0.78,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
22,12,39.0,180.34,4.63,3.68,0.37,0.25,0.6,0.69,36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,0,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
15,4,28.0,172.72,4.14,3.6,0.34,0.3,0.59,0.2,18,5,33.0,180.34,2.93,4.73,0.42,0.57,0.45,0.55,0,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
25,1,32.0,177.8,2.46,1.27,0.6,0.6,0.61,0.9,33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
14,5,39.0,167.64,2.65,3.61,0.35,0.33,0.59,0.83,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
45,9,50.0,175.26,2.14,1.36,0.53,0.5,0.53,0.35,31,18,49.0,180.34,3.76,3.03,0.45,0.55,0.58,0.55,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
