r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
17,6,29.0,165.1,6.34,4.78,0.56,0.45,0.49,0.68,13,5,28.0,172.72,4.71,3.36,0.52,0.33,0.5,0.64,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
19,3,30.0,172.72,3.39,2.91,0.4,0.5,0.61,0.75,30,12,39.0,172.72,3.44,3.25,0.47,0.32,0.5,0.43,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
25,7,39.0,182.88,2.96,2.91,0.35,0.28,0.55,0.66,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
21,11,40.0,170.18,3.37,3.27,0.37,0.57,0.57,0.7,11,7,42.0,172.72,4.07,3.16,0.41,0.63,0.68,0.68,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
23,11,45.0,167.64,3.87,2.67,0.32,0.32,0.65,0.65,21,17,41.0,167.64,4.52,6.55,0.37,0.18,0.59,0.6,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
26,19,43.0,182.88,3.76,2.92,0.55,0.46,0.55,0.63,27,10,39.0,175.26,3.3,1.63,0.39,0.6,0.65,0.37,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
18,12,42.0,175.26,2.5,2.83,0.3,0.52,0.64,0.65,15,10,42.0,165.1,2.13,2.83,0.41,0.34,0.55,0.69,1,1,Height,A higher Height gives Red Fighter a competitive advantage in the fight.
12,6,43.0,185.42,3.28,2.65,0.42,0.12,0.59,0.6,19,11,42.0,182.88,3.96,2.8,0.47,0.78,0.59,0.62,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
12,5,49.0,182.88,3.6,2.53,0.52,0.34,0.56,0.83,17,7,43.0,172.72,2.62,2.36,0.42,0.42,0.62,0.71,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,7,34.0,182.88,3.32,3.44,0.39,0.39,0.61,0.83,12,3,32.0,182.88,4.66,4.1,0.54,0.5,0.6,0.87,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,17,14,48.0,167.64,2.01,3.06,0.39,0.36,0.64,0.49,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,14,7,36.0,177.8,4.06,4.53,0.4,0.18,0.61,0.74,0,1,Age,"Red Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
26,2,42.0,180.34,3.78,1.4,0.53,0.74,0.72,0.83,18,8,40.0,175.26,3.49,3.99,0.45,0.46,0.53,0.63,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
12,5,34.0,167.64,3.16,2.3,0.47,0.55,0.5,0.23,13,6,43.0,167.64,2.26,1.92,0.46,0.65,0.47,0.5,1,1,Age,"Red Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
18,11,39.0,182.88,3.23,3.85,0.48,0.38,0.54,0.64,14,3,32.0,185.42,6.2,6.38,0.58,0.75,0.47,0.8,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
22,10,44.0,185.42,3.23,2.09,0.5,0.54,0.64,0.66,17,7,37.0,182.88,2.14,2.9,0.4,0.32,0.58,0.77,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
17,6,40.0,185.42,3.85,3.85,0.43,0.4,0.64,0.5,22,7,44.0,182.88,1.74,2.06,0.32,0.5,0.55,0.29,0,1,Strikes Landed per Minute,"Red Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
11,5,34.0,182.88,1.76,3.35,0.46,0.25,0.37,0.53,9,3,33.0,167.64,3.21,4.54,0.48,0.18,0.45,0.27,0,1,Takedown Defense,"Red Fighter is favored because it has a higher Takedown Defense, indicating superior performance."
9,3,30.0,172.72,4.95,4.54,0.46,0.15,0.46,0.65,14,5,31.0,167.64,4.59,5.16,0.5,0.58,0.56,0.62,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
19,8,35.0,190.5,5.53,4.07,0.47,0.25,0.57,0.6,13,7,31.0,185.42,3.56,5.74,0.42,0.71,0.52,0.5,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,11,1,34.0,170.18,6.05,3.31,0.39,0.46,0.69,0.91,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
13,6,46.0,175.26,2.56,3.61,0.33,0.11,0.58,0.2,14,6,45.0,180.34,2.51,3.31,0.46,0.33,0.66,0.89,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
30,7,46.0,182.88,2.61,1.65,0.5,0.51,0.54,0.56,35,21,49.0,170.18,2.18,2.67,0.48,0.84,0.63,0.46,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,10,35.0,167.64,3.37,4.53,0.4,0.41,0.54,0.46,17,4,33.0,167.64,4.5,2.37,0.41,0.36,0.57,0.8,0,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
