r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
35,8,46.0,190.5,3.2,2.11,0.5,0.55,0.57,0.55,22,14,47.0,182.88,2.18,4.79,0.36,0.27,0.46,0.65,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
37,17,40.0,172.72,2.96,3.18,0.42,0.44,0.58,0.48,22,6,34.0,177.8,3.78,2.65,0.48,0.34,0.57,0.8,0,0,Significant Strikes Accuracy,Blue Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
60,17,46.0,187.96,3.29,3.8,0.48,0.46,0.44,0.37,13,10,40.0,195.58,3.05,3.33,0.39,0.28,0.54,0.7,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
17,6,34.0,182.88,2.68,2.59,0.37,0.27,0.58,0.68,34,10,39.0,180.34,2.23,3.2,0.36,0.48,0.58,0.63,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
9,4,30.0,167.64,2.94,3.92,0.62,0.62,0.51,0.53,8,3,24.0,157.48,4.81,3.66,0.48,0.33,0.49,0.47,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
21,8,31.0,198.12,3.81,2.83,0.53,1.0,0.44,0.57,9,4,35.0,193.04,3.35,4.82,0.39,0.5,0.49,0.42,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
12,4,52.0,182.88,4.96,2.8,0.44,0.33,0.66,0.6,12,4,46.0,190.5,3.59,3.13,0.3,1.0,0.57,0.5,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
18,5,33.0,172.72,2.02,1.54,0.59,0.42,0.49,0.5,14,8,38.0,177.8,3.31,2.96,0.51,0.14,0.5,0.6,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
21,9,39.0,172.72,2.53,3.61,0.34,0.25,0.54,0.8,12,5,39.0,165.1,2.76,2.21,0.46,0.25,0.61,0.65,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
20,8,36.0,172.72,5.53,3.65,0.45,0.35,0.56,0.46,6,2,37.0,177.8,2.44,4.46,0.28,1.0,0.55,0.5,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
10,3,32.0,167.64,3.84,4.86,0.57,0.38,0.53,0.68,12,9,37.0,167.64,2.54,2.48,0.37,0.44,0.71,0.66,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
19,8,35.0,190.5,5.53,4.07,0.47,0.25,0.57,0.6,13,0,34.0,177.8,4.57,3.12,0.57,0.16,0.57,0.83,0,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
13,0,32.0,175.26,3.65,2.4,0.5,0.46,0.56,0.46,29,5,38.0,170.18,3.66,3.99,0.38,0.46,0.58,0.7,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
23,9,31.0,172.72,4.31,5.48,0.49,0.39,0.5,0.7,17,4,31.0,180.34,5.33,3.4,0.44,0.33,0.58,0.64,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
16,12,44.0,185.42,3.94,2.41,0.46,0.45,0.65,0.53,14,3,41.0,177.8,3.56,2.5,0.47,0.54,0.58,0.23,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
15,7,46.0,190.5,3.03,2.81,0.56,0.53,0.52,0.59,26,12,46.0,185.42,3.37,3.13,0.39,0.25,0.58,0.71,1,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
14,6,46.0,182.88,3.12,2.26,0.51,0.29,0.57,0.57,34,12,42.0,187.96,2.06,2.25,0.38,0.39,0.6,0.84,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
10,6,32.0,198.12,3.6,3.84,0.44,0.43,0.46,0.6,15,8,38.0,177.8,3.28,4.9,0.53,0.5,0.56,0.53,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
33,16,41.0,170.18,2.05,2.44,0.44,0.44,0.6,0.39,33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
20,16,39.0,172.72,3.68,4.09,0.4,0.35,0.62,0.75,13,4,37.0,177.8,4.78,3.59,0.42,0.54,0.65,0.78,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
28,10,41.0,165.1,3.22,2.5,0.42,0.39,0.66,0.78,14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
21,11,39.0,167.64,4.63,4.45,0.49,0.44,0.54,0.34,13,7,40.0,167.64,2.78,2.51,0.54,0.51,0.61,0.65,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,13,39.0,160.02,5.44,4.94,0.5,0.34,0.61,0.75,11,7,38.0,165.1,4.39,3.47,0.45,0.33,0.55,0.73,0,0,Age,"Blue Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
19,8,35.0,165.1,2.94,2.17,0.44,0.36,0.56,0.52,14,4,37.0,157.48,3.31,2.33,0.52,0.25,0.65,0.71,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
13,7,40.0,167.64,2.78,2.51,0.54,0.51,0.61,0.65,14,9,29.0,172.72,3.68,3.83,0.37,0.27,0.51,0.66,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
13,9,41.0,187.96,2.08,3.59,0.45,0.24,0.54,0.5,17,5,38.0,182.88,1.67,2.13,0.44,0.25,0.37,0.31,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
20,16,39.0,172.72,3.68,4.09,0.4,0.35,0.62,0.75,24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
22,12,39.0,180.34,4.63,3.68,0.37,0.25,0.6,0.69,8,5,42.0,182.88,2.69,2.57,0.45,0.55,0.54,0.38,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
24,3,34.0,193.04,3.93,3.11,0.48,0.14,0.56,0.77,9,2,36.0,193.04,5.0,3.65,0.62,1.0,0.5,0.7,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
9,3,29.0,167.64,3.78,4.65,0.47,0.47,0.47,0.62,10,2,33.0,170.18,3.41,1.99,0.49,0.64,0.66,0.72,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
17,4,31.0,180.34,5.33,3.4,0.44,0.33,0.58,0.64,35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
19,12,44.0,193.04,2.89,3.09,0.45,0.29,0.5,0.66,33,13,36.0,210.82,3.12,4.04,0.47,0.46,0.46,0.55,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
9,4,27.0,170.18,6.1,4.35,0.43,0.8,0.57,0.59,10,4,26.0,167.64,4.67,3.82,0.55,0.66,0.52,0.47,0,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
13,3,37.0,180.34,3.67,2.97,0.49,0.38,0.51,0.85,10,2,40.0,172.72,2.79,3.89,0.4,0.33,0.59,0.5,1,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
22,9,32.0,180.34,5.17,5.15,0.52,0.6,0.52,0.62,15,6,33.0,180.34,4.97,5.47,0.5,0.44,0.57,0.87,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
25,8,38.0,190.5,3.6,3.35,0.48,0.33,0.55,0.79,16,4,29.0,190.5,3.54,3.79,0.49,0.64,0.49,0.7,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
28,8,39.0,162.56,3.52,2.67,0.34,0.3,0.61,0.62,23,8,38.0,165.1,1.42,2.34,0.39,0.35,0.64,0.87,1,1,Strikes Landed per Minute,"Red Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
31,15,39.0,175.26,2.47,2.83,0.39,0.47,0.6,0.86,18,12,34.0,182.88,5.35,4.59,0.48,0.22,0.44,0.5,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
36,17,40.0,185.42,4.41,4.48,0.46,0.33,0.53,0.73,14,5,39.0,175.26,3.22,2.61,0.37,0.6,0.59,0.3,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
8,4,41.0,167.64,3.05,3.2,0.38,0.06,0.57,0.5,10,8,44.0,167.64,3.44,2.84,0.55,0.55,0.51,0.64,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
13,5,38.0,167.64,6.61,4.37,0.52,0.3,0.5,0.72,8,6,42.0,172.72,4.12,4.12,0.51,0.41,0.52,1.0,1,1,Strikes Landed per Minute,"Red Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
27,1,36.0,193.04,4.29,2.22,0.57,0.45,0.64,0.95,15,4,39.0,190.5,1.31,1.92,0.31,0.54,0.69,0.25,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
15,7,33.0,180.34,3.25,4.21,0.48,0.5,0.5,0.8,18,5,33.0,190.5,4.37,3.33,0.46,0.39,0.54,0.74,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
13,6,36.0,170.18,2.32,3.23,0.38,0.07,0.47,0.35,14,7,40.0,170.18,2.04,3.14,0.44,0.3,0.53,0.36,0,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,18,8,38.0,172.72,3.76,2.97,0.44,0.66,0.53,0.65,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
31,9,33.0,160.02,5.36,4.27,0.4,0.58,0.56,0.67,20,8,36.0,172.72,5.53,3.65,0.45,0.35,0.56,0.46,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
23,4,34.0,170.18,4.73,2.41,0.52,0.24,0.58,0.45,6,2,41.0,167.64,2.42,3.91,0.34,0.33,0.56,0.8,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
35,13,47.0,180.34,2.79,2.19,0.4,0.53,0.6,0.62,9,3,51.0,175.26,4.36,2.98,0.48,0.71,0.66,0.88,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
