r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
23,4,34.0,170.18,4.73,2.41,0.52,0.24,0.58,0.45,6,2,41.0,167.64,2.42,3.91,0.34,0.33,0.56,0.8,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
21,8,31.0,198.12,3.81,2.83,0.53,1.0,0.44,0.57,21,9,32.0,195.58,3.42,3.91,0.4,0.35,0.45,0.47,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,12,9,37.0,167.64,2.54,2.48,0.37,0.44,0.71,0.66,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
9,3,32.0,180.34,4.92,3.96,0.54,0.45,0.65,0.78,18,7,44.0,182.88,2.82,3.4,0.46,0.25,0.54,0.86,0,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,33,16,41.0,170.18,2.05,2.44,0.44,0.44,0.6,0.39,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
13,10,35.0,190.5,5.8,5.08,0.44,0.33,0.5,0.67,9,3,38.0,185.42,3.83,4.52,0.46,0.08,0.64,0.75,1,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
12,7,37.0,185.42,2.24,3.51,0.4,0.5,0.46,0.25,23,12,44.0,182.88,1.61,2.01,0.41,0.7,0.46,0.45,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
21,13,37.0,170.18,3.39,2.66,0.44,0.47,0.56,0.59,16,8,35.0,165.1,3.51,3.01,0.4,0.33,0.59,0.63,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
24,9,47.0,170.18,3.17,3.03,0.43,0.3,0.64,0.6,15,7,42.0,177.8,1.25,1.88,0.39,0.27,0.58,0.5,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
17,6,34.0,182.88,2.68,2.59,0.37,0.27,0.58,0.68,20,2,39.0,175.26,4.4,3.05,0.49,0.57,0.54,0.89,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
35,11,44.0,167.64,2.65,2.59,0.4,0.3,0.64,0.58,10,3,43.0,170.18,2.36,2.98,0.26,0.7,0.64,0.54,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
16,4,29.0,190.5,3.54,3.79,0.49,0.64,0.49,0.7,12,10,31.0,193.04,4.96,5.67,0.44,0.5,0.45,0.2,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
19,7,40.0,167.64,2.57,2.55,0.43,0.23,0.56,0.44,22,3,36.0,165.1,3.08,3.46,0.55,0.44,0.51,0.58,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
9,3,30.0,172.72,4.95,4.54,0.46,0.15,0.46,0.65,14,5,31.0,167.64,4.59,5.16,0.5,0.58,0.56,0.62,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
7,4,36.0,182.88,1.64,2.3,0.41,0.36,0.51,0.25,26,7,33.0,182.88,4.57,3.45,0.42,0.38,0.59,0.82,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
16,4,37.0,162.56,3.77,3.29,0.46,0.32,0.6,0.75,11,3,34.0,170.18,1.33,3.82,0.21,0.37,0.51,0.5,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
9,6,35.0,172.72,2.24,2.23,0.44,0.26,0.5,0.58,12,8,40.0,172.72,4.11,3.19,0.44,0.36,0.66,0.63,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
