r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
12,0,26.0,172.72,4.47,2.44,0.58,0.41,0.57,0.83,8,3,28.0,165.1,5.48,2.75,0.62,0.25,0.48,0.63,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
10,4,33.0,172.72,3.84,2.83,0.35,0.28,0.67,0.73,28,15,38.0,170.18,3.09,3.18,0.49,0.25,0.46,0.48,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,7,31.0,167.64,2.36,2.99,0.33,0.2,0.54,0.56,8,6,35.0,177.8,3.97,3.79,0.45,0.6,0.53,0.65,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
45,23,47.0,175.26,1.43,2.29,0.37,0.42,0.6,0.25,20,12,39.0,175.26,4.17,4.08,0.28,0.38,0.57,0.77,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
15,6,42.0,172.72,3.21,2.79,0.4,0.3,0.56,0.78,9,8,46.0,167.64,3.2,3.52,0.41,0.63,0.59,0.5,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
10,5,29.0,182.88,1.8,2.51,0.55,0.52,0.43,0.73,5,2,29.0,182.88,3.04,6.13,0.53,0.71,0.47,0.81,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
17,9,36.0,172.72,4.28,4.87,0.4,0.75,0.51,0.72,20,6,32.0,175.26,4.8,2.79,0.58,0.3,0.63,0.69,0,0,Height,Blue Fighter is more likely to win thanks to its higher Height compared to its opponent.
13,6,36.0,170.18,2.32,3.23,0.38,0.07,0.47,0.35,11,2,39.0,175.26,2.79,1.47,0.46,0.26,0.63,0.16,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
8,5,29.0,162.56,2.42,5.32,0.3,0.66,0.54,0.5,15,5,26.0,160.02,3.8,2.6,0.47,0.46,0.59,0.4,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,17,14,48.0,167.64,2.01,3.06,0.39,0.36,0.64,0.49,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
13,6,40.0,170.18,2.08,3.17,0.37,0.22,0.58,0.5,15,8,37.0,170.18,1.75,1.68,0.4,0.45,0.53,0.52,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
18,11,39.0,182.88,3.23,3.85,0.48,0.38,0.54,0.64,21,9,41.0,182.88,3.1,2.48,0.47,0.34,0.57,0.77,0,0,Strike Defense,Blue Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
22,12,36.0,180.34,2.99,2.55,0.51,0.38,0.46,0.63,19,5,35.0,180.34,1.84,3.0,0.61,0.59,0.49,0.66,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
17,7,42.0,182.88,5.67,3.77,0.5,0.44,0.6,0.58,23,9,30.0,182.88,5.08,6.68,0.49,1.0,0.48,0.65,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
23,5,44.0,180.34,1.41,1.58,0.29,0.54,0.62,0.72,14,7,44.0,190.5,1.96,2.46,0.54,0.6,0.36,0.54,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
17,11,44.0,187.96,2.12,2.94,0.45,0.39,0.57,0.66,35,11,49.0,187.96,2.11,1.89,0.5,0.4,0.63,0.78,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
19,8,35.0,190.5,5.53,4.07,0.47,0.25,0.57,0.6,13,0,34.0,177.8,4.57,3.12,0.57,0.16,0.57,0.83,0,0,Age,"Blue Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
21,11,45.0,180.34,1.46,1.82,0.46,0.42,0.62,0.83,15,5,40.0,177.8,3.72,3.02,0.47,0.26,0.52,0.57,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
26,12,46.0,185.42,3.37,3.13,0.39,0.25,0.58,0.71,15,9,46.0,193.04,2.76,3.01,0.38,0.4,0.52,0.6,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
26,4,35.0,167.64,6.16,3.44,0.56,0.37,0.58,0.7,18,10,42.0,170.18,3.36,3.5,0.4,0.5,0.54,0.58,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
24,9,43.0,182.88,4.24,3.71,0.43,0.43,0.64,0.7,20,10,36.0,185.42,3.38,3.15,0.43,0.26,0.55,0.81,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
18,5,39.0,175.26,4.66,3.42,0.37,0.22,0.56,0.63,14,1,37.0,170.18,3.74,2.3,0.52,0.48,0.57,1.0,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,7,31.0,175.26,4.33,3.42,0.36,0.6,0.46,0.4,16,8,34.0,172.72,4.23,4.56,0.38,0.44,0.55,0.5,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
23,12,34.0,182.88,5.08,4.76,0.48,0.34,0.51,0.8,17,7,31.0,177.8,2.54,2.64,0.4,0.43,0.52,0.66,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
16,9,32.0,165.1,2.88,5.03,0.33,0.4,0.58,0.72,12,5,34.0,170.18,5.38,4.21,0.36,0.5,0.47,0.62,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
27,1,36.0,193.04,4.29,2.22,0.57,0.45,0.64,0.95,37,12,45.0,185.42,3.25,2.51,0.54,0.56,0.55,0.73,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,19,9,39.0,175.26,3.8,2.17,0.41,0.48,0.62,0.63,0,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
25,7,39.0,182.88,2.96,2.91,0.35,0.28,0.55,0.66,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
13,4,37.0,177.8,4.78,3.59,0.42,0.54,0.65,0.78,28,9,45.0,175.26,3.13,2.67,0.45,0.42,0.6,0.6,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
18,7,36.0,185.42,1.87,1.7,0.4,0.5,0.54,0.6,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
22,3,36.0,165.1,3.08,3.46,0.55,0.44,0.51,0.58,24,8,32.0,167.64,4.12,3.14,0.46,0.44,0.59,0.82,1,0,Height,"Blue Fighter is favored because it has a higher Height, indicating superior performance."
17,6,34.0,182.88,2.68,2.59,0.37,0.27,0.58,0.68,14,6,41.0,182.88,2.42,3.73,0.42,0.38,0.59,0.75,1,1,Age,A lower Age gives Red Fighter a competitive edge in the fight.
18,4,37.0,177.8,4.26,2.54,0.59,0.51,0.56,0.82,34,9,34.0,177.8,3.54,3.19,0.53,0.4,0.51,0.55,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
35,11,44.0,167.64,2.65,2.59,0.4,0.3,0.64,0.58,10,3,43.0,170.18,2.36,2.98,0.26,0.7,0.64,0.54,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
16,9,32.0,165.1,2.88,5.03,0.33,0.4,0.58,0.72,21,15,36.0,180.34,2.65,3.1,0.34,0.05,0.41,0.3,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
25,14,45.0,167.64,3.02,4.63,0.31,0.44,0.55,0.58,23,9,31.0,172.72,4.31,5.48,0.49,0.39,0.5,0.7,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,4,6,33.0,160.02,2.54,3.97,0.43,0.83,0.57,0.66,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,5,30.0,162.56,1.52,1.93,0.52,0.5,0.48,0.46,11,5,31.0,170.18,3.56,2.16,0.51,0.63,0.55,0.82,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
10,7,32.0,170.18,3.26,3.63,0.44,0.16,0.53,0.3,19,10,36.0,175.26,3.35,3.33,0.48,0.57,0.55,0.68,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
9,3,30.0,172.72,4.95,4.54,0.46,0.15,0.46,0.65,14,5,31.0,167.64,4.59,5.16,0.5,0.58,0.56,0.62,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
19,3,30.0,172.72,3.39,2.91,0.4,0.5,0.61,0.75,30,12,39.0,172.72,3.44,3.25,0.47,0.32,0.5,0.43,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
39,11,29.0,172.72,2.28,2.94,0.45,0.33,0.5,0.4,14,8,34.0,175.26,3.18,2.14,0.61,0.55,0.56,0.52,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
9,2,36.0,193.04,5.0,3.65,0.62,1.0,0.5,0.7,23,10,34.0,182.88,4.43,5.33,0.51,0.27,0.43,0.73,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
17,14,38.0,190.5,4.38,5.47,0.44,0.23,0.55,0.83,17,9,41.0,177.8,2.05,2.93,0.45,0.35,0.56,1.0,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
23,5,44.0,180.34,1.41,1.58,0.29,0.54,0.62,0.72,22,6,42.0,185.42,1.66,1.91,0.39,0.32,0.56,0.43,1,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
27,16,43.0,185.42,3.31,3.71,0.48,0.47,0.42,0.59,21,9,41.0,182.88,3.1,2.48,0.47,0.34,0.57,0.77,1,0,Age,"Blue Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
51,18,43.0,182.88,2.32,2.14,0.49,0.23,0.56,0.61,9,4,40.0,185.42,2.75,3.11,0.48,1.0,0.49,0.66,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
15,7,38.0,172.72,4.77,3.82,0.42,0.41,0.55,0.61,10,6,34.0,165.1,1.86,3.1,0.36,0.35,0.52,0.43,0,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
