r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
35,19,44.0,182.88,2.71,2.32,0.49,0.51,0.55,0.7,34,12,42.0,187.96,2.06,2.25,0.38,0.39,0.6,0.84,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
9,3,43.0,170.18,2.4,2.64,0.43,0.18,0.48,0.53,10,5,38.0,170.18,3.45,3.18,0.35,0.58,0.61,0.78,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
10,5,35.0,157.48,3.44,5.06,0.43,0.13,0.43,0.3,12,3,30.0,154.94,2.15,2.4,0.56,0.56,0.53,1.0,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
28,9,42.0,185.42,2.13,2.99,0.4,0.27,0.52,0.3,10,7,41.0,180.34,2.6,3.65,0.42,0.21,0.51,0.47,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
26,15,42.0,175.26,1.13,3.44,0.46,0.54,0.45,0.28,17,4,39.0,187.96,2.85,1.33,0.34,0.38,0.72,0.72,0,0,Height,A higher Height gives Blue Fighter a competitive advantage in the fight.
16,7,34.0,185.42,6.19,5.67,0.47,0.25,0.52,0.67,14,4,38.0,175.26,4.38,4.32,0.43,0.37,0.51,0.42,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
22,12,36.0,180.34,2.99,2.55,0.51,0.38,0.46,0.63,19,5,35.0,180.34,1.84,3.0,0.61,0.59,0.49,0.66,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
8,2,31.0,172.72,2.78,1.75,0.56,0.77,0.52,0.45,10,3,28.0,172.72,2.05,0.88,0.51,0.48,0.58,0.83,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,4,6,33.0,160.02,2.54,3.97,0.43,0.83,0.57,0.66,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,21,2,30.0,185.42,6.49,4.77,0.5,0.51,0.55,0.4,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
31,15,37.0,177.8,6.14,3.74,0.52,0.37,0.62,0.74,16,5,28.0,177.8,5.78,5.25,0.44,0.2,0.64,0.78,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
23,8,38.0,165.1,1.42,2.34,0.39,0.35,0.64,0.87,13,5,30.0,162.56,1.52,1.93,0.52,0.5,0.48,0.46,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
27,6,35.0,175.26,2.98,3.03,0.39,0.63,0.64,0.88,18,5,39.0,175.26,4.66,3.42,0.37,0.22,0.56,0.63,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
14,5,32.0,172.72,3.06,3.91,0.4,0.34,0.6,0.8,24,15,37.0,167.64,3.39,4.64,0.41,0.41,0.54,0.6,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
9,1,31.0,160.02,3.46,2.98,0.46,0.41,0.57,0.66,8,6,31.0,165.1,4.03,4.51,0.45,0.3,0.56,0.57,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,4,46.0,182.88,3.62,4.64,0.38,0.34,0.61,0.78,11,5,34.0,187.96,1.95,2.14,0.42,0.39,0.52,0.53,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
