r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
22,11,40.0,187.96,3.72,2.57,0.48,0.33,0.53,0.65,37,19,35.0,193.04,3.21,4.47,0.48,0.26,0.46,0.48,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,20,12,39.0,175.26,4.17,4.08,0.28,0.38,0.57,0.77,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
16,5,36.0,167.64,6.28,3.25,0.48,0.62,0.62,0.8,14,8,41.0,165.1,2.52,4.75,0.31,0.21,0.46,0.36,1,1,Strikes Landed per Minute,"Red Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
36,17,40.0,185.42,4.41,4.48,0.46,0.33,0.53,0.73,14,8,32.0,177.8,4.32,5.16,0.47,0.4,0.52,0.78,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
26,7,33.0,182.88,4.57,3.45,0.42,0.38,0.59,0.82,18,9,32.0,175.26,3.55,3.23,0.41,0.3,0.58,0.59,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
36,4,50.0,167.64,2.17,2.71,0.35,0.46,0.55,0.56,24,17,49.0,167.64,1.78,2.85,0.39,0.36,0.55,0.37,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
18,10,38.0,172.72,2.88,2.98,0.38,0.41,0.57,0.6,16,12,44.0,185.42,3.94,2.41,0.46,0.45,0.65,0.53,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
14,6,45.0,180.34,2.51,3.31,0.46,0.33,0.66,0.89,13,5,35.0,172.72,3.61,4.51,0.41,0.6,0.54,0.64,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
17,14,38.0,190.5,4.38,5.47,0.44,0.23,0.55,0.83,17,9,41.0,177.8,2.05,2.93,0.45,0.35,0.56,1.0,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
17,7,42.0,182.88,5.67,3.77,0.5,0.44,0.6,0.58,23,9,30.0,182.88,5.08,6.68,0.49,1.0,0.48,0.65,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
11,4,33.0,175.26,3.71,3.57,0.42,0.4,0.59,0.42,13,2,28.0,180.34,5.7,4.98,0.54,0.37,0.42,0.69,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
23,17,41.0,198.12,2.31,2.4,0.41,0.45,0.54,0.56,21,13,43.0,182.88,2.93,2.9,0.5,0.34,0.57,0.59,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
10,4,40.0,167.64,3.69,4.09,0.46,0.45,0.57,0.31,21,8,38.0,167.64,2.73,3.77,0.28,0.45,0.63,0.36,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,9,5,41.0,177.8,2.68,3.32,0.42,0.26,0.51,0.27,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
28,9,42.0,185.42,2.13,2.99,0.4,0.27,0.52,0.3,24,13,37.0,187.96,3.57,2.96,0.44,0.19,0.56,0.57,1,0,Height,Blue Fighter is more likely to win thanks to its higher Height compared to its opponent.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,15,7,42.0,177.8,1.25,1.88,0.39,0.27,0.58,0.5,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
18,7,36.0,185.42,1.87,1.7,0.4,0.5,0.54,0.6,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
15,9,37.0,190.5,3.86,3.06,0.51,0.39,0.57,0.76,24,6,34.0,185.42,2.98,2.23,0.42,0.39,0.57,0.82,0,0,Takedown Defense,"Blue Fighter is favored because it has a higher Takedown Defense, indicating superior performance."
21,13,37.0,170.18,3.39,2.66,0.44,0.47,0.56,0.59,15,6,38.0,162.56,2.85,3.09,0.42,0.36,0.52,0.65,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
19,6,30.0,165.1,5.12,4.51,0.54,0.37,0.59,0.77,19,4,31.0,167.64,3.66,3.14,0.53,0.45,0.66,0.93,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
26,14,46.0,182.88,1.59,2.83,0.46,0.6,0.5,0.53,16,6,39.0,190.5,4.1,2.68,0.49,0.29,0.53,0.65,1,0,Significant Strikes Accuracy,"Blue Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,14,3,40.0,185.42,2.89,1.86,0.4,0.44,0.63,0.58,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
16,9,35.0,170.18,4.14,3.29,0.52,0.27,0.6,0.63,9,8,46.0,167.64,3.2,3.52,0.41,0.63,0.59,0.5,1,1,Age,"Red Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
25,7,39.0,182.88,2.96,2.91,0.35,0.28,0.55,0.66,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
27,14,48.0,182.88,2.74,2.84,0.45,0.35,0.6,0.7,36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,1,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
19,7,29.0,180.34,3.3,2.56,0.45,0.4,0.6,0.62,19,8,36.0,182.88,4.46,3.84,0.42,0.41,0.57,0.6,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
22,10,38.0,185.42,3.7,2.9,0.57,0.45,0.51,0.59,30,9,32.0,190.5,4.38,2.47,0.55,0.38,0.44,0.53,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
26,7,33.0,182.88,4.57,3.45,0.42,0.38,0.59,0.82,14,3,32.0,185.42,6.2,6.38,0.58,0.75,0.47,0.8,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
13,4,32.0,182.88,2.61,4.04,0.45,0.5,0.58,0.83,12,5,31.0,195.58,5.13,4.9,0.45,0.45,0.5,0.8,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
19,7,40.0,167.64,2.57,2.55,0.43,0.23,0.56,0.44,22,3,36.0,165.1,3.08,3.46,0.55,0.44,0.51,0.58,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
26,19,43.0,182.88,3.76,2.92,0.55,0.46,0.55,0.63,10,7,41.0,180.34,2.6,3.65,0.42,0.21,0.51,0.47,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
17,8,38.0,167.64,7.1,4.89,0.51,0.55,0.51,0.58,11,6,32.0,170.18,4.42,4.89,0.33,0.24,0.51,0.42,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
23,4,34.0,170.18,4.73,2.41,0.52,0.24,0.58,0.45,6,2,41.0,167.64,2.42,3.91,0.34,0.33,0.56,0.8,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
16,7,31.0,175.26,4.33,3.42,0.36,0.6,0.46,0.4,16,8,34.0,172.72,4.23,4.56,0.38,0.44,0.55,0.5,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
27,14,42.0,185.42,3.57,2.79,0.5,0.48,0.54,0.49,14,5,34.0,190.5,4.43,2.22,0.46,0.5,0.59,0.83,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
12,6,41.0,172.72,3.25,4.91,0.45,0.28,0.5,0.86,15,8,38.0,172.72,2.46,3.55,0.33,0.43,0.59,0.7,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
13,7,40.0,167.64,2.78,2.51,0.54,0.51,0.61,0.65,14,9,29.0,172.72,3.68,3.83,0.37,0.27,0.51,0.66,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
19,10,36.0,175.26,3.35,3.33,0.48,0.57,0.55,0.68,14,10,33.0,177.8,4.68,4.62,0.35,0.42,0.58,0.57,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
19,12,41.0,175.26,1.99,3.45,0.4,0.5,0.58,0.4,11,8,40.0,175.26,1.79,2.48,0.35,0.28,0.56,0.44,1,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
16,6,40.0,165.1,4.05,5.25,0.39,0.25,0.55,0.69,20,9,37.0,167.64,2.62,2.98,0.45,0.31,0.51,0.55,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
16,5,28.0,177.8,5.78,5.25,0.44,0.2,0.64,0.78,16,3,29.0,170.18,4.19,4.21,0.42,0.44,0.61,0.79,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
21,8,30.0,170.18,3.87,3.63,0.44,0.46,0.59,0.63,24,11,31.0,162.56,4.57,3.24,0.39,0.33,0.65,0.88,1,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
24,13,41.0,170.18,2.15,3.08,0.5,0.49,0.51,0.53,18,10,46.0,185.42,2.32,1.36,0.5,0.5,0.55,0.6,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,16,6,42.0,175.26,3.31,2.06,0.62,0.24,0.44,0.66,1,0,Significant Strikes Accuracy,Blue Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
