r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
23,10,35.0,167.64,3.37,4.53,0.4,0.41,0.54,0.46,17,4,33.0,167.64,4.5,2.37,0.41,0.36,0.57,0.8,0,0,Significant Strikes Accuracy,Blue Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
28,8,39.0,162.56,3.52,2.67,0.34,0.3,0.61,0.62,16,4,37.0,162.56,3.77,3.29,0.46,0.32,0.6,0.75,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
14,7,31.0,175.26,4.63,4.9,0.41,0.31,0.56,0.6,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
30,16,42.0,180.34,3.85,4.67,0.47,0.64,0.59,0.65,32,16,39.0,172.72,3.48,3.21,0.47,0.35,0.6,0.55,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
42,10,46.0,180.34,1.39,1.5,0.46,0.34,0.55,0.43,27,14,48.0,182.88,2.74,2.84,0.45,0.35,0.6,0.7,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
20,2,30.0,177.8,2.97,2.27,0.51,0.36,0.45,0.4,29,12,34.0,185.42,6.14,6.29,0.48,0.46,0.47,0.58,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
24,17,49.0,167.64,1.78,2.85,0.39,0.36,0.55,0.37,21,11,39.0,172.72,2.92,2.55,0.34,0.53,0.58,0.66,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,17,10,44.0,175.26,2.57,1.96,0.42,0.38,0.62,0.63,1,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
17,0,28.0,172.72,4.75,0.56,0.69,0.56,0.76,1.0,19,5,34.0,167.64,3.01,2.97,0.43,0.31,0.61,0.68,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
16,4,37.0,162.56,3.77,3.29,0.46,0.32,0.6,0.75,17,7,39.0,167.64,2.58,2.46,0.41,0.4,0.64,0.72,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
19,4,34.0,182.88,3.75,2.8,0.42,0.47,0.62,0.88,16,10,41.0,185.42,2.08,2.87,0.52,0.66,0.43,0.58,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,8,34.0,177.8,3.7,2.51,0.46,0.5,0.69,0.75,33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
19,8,44.0,182.88,2.14,2.42,0.37,0.44,0.63,0.73,23,10,47.0,187.96,2.43,2.34,0.35,0.44,0.59,0.62,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
25,14,45.0,167.64,3.02,4.63,0.31,0.44,0.55,0.58,23,9,31.0,172.72,4.31,5.48,0.49,0.39,0.5,0.7,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
18,6,35.0,177.8,7.36,5.57,0.56,0.23,0.43,0.61,14,7,31.0,175.26,4.63,4.9,0.41,0.31,0.56,0.6,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
27,1,36.0,193.04,4.29,2.22,0.57,0.45,0.64,0.95,37,12,45.0,185.42,3.25,2.51,0.54,0.56,0.55,0.73,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,10,47.0,187.96,2.43,2.34,0.35,0.44,0.59,0.62,23,5,40.0,187.96,2.82,1.39,0.43,0.44,0.71,0.8,0,0,Significant Strikes Accuracy,Blue Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
8,4,41.0,167.64,3.05,3.2,0.38,0.06,0.57,0.5,10,8,44.0,167.64,3.44,2.84,0.55,0.55,0.51,0.64,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
13,4,35.0,198.12,4.43,3.87,0.36,0.42,0.59,0.63,28,6,33.0,185.42,5.91,4.33,0.41,0.64,0.62,0.77,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
10,2,34.0,182.88,3.19,4.6,0.54,0.3,0.49,1.0,15,5,32.0,182.88,3.49,3.29,0.44,0.4,0.48,0.46,1,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
13,3,37.0,167.64,4.29,4.18,0.44,0.44,0.57,0.53,22,8,34.0,182.88,3.94,4.1,0.43,0.13,0.51,0.68,0,0,Age,Blue Fighter is favored because it has a lower Age compared to its opponent.
11,4,30.0,175.26,4.55,3.91,0.53,0.25,0.49,0.85,29,12,34.0,185.42,6.14,6.29,0.48,0.46,0.47,0.58,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
11,2,43.0,190.5,2.38,1.95,0.7,0.78,0.4,0.5,10,4,35.0,187.96,3.95,3.67,0.51,0.5,0.6,0.45,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
17,6,34.0,182.88,2.68,2.59,0.37,0.27,0.58,0.68,11,5,35.0,175.26,2.48,2.97,0.51,0.33,0.55,0.7,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
15,15,41.0,185.42,2.11,3.75,0.37,0.55,0.51,0.19,13,6,43.0,185.42,3.29,3.91,0.48,1.0,0.58,0.68,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
25,8,38.0,190.5,3.6,3.35,0.48,0.33,0.55,0.79,16,4,29.0,190.5,3.54,3.79,0.49,0.64,0.49,0.7,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,8,34.0,182.88,4.36,6.38,0.46,0.5,0.5,0.61,8,4,34.0,182.88,3.42,3.95,0.37,0.33,0.51,1.0,1,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
21,14,35.0,177.8,4.16,2.93,0.5,0.68,0.63,0.64,8,4,43.0,175.26,2.91,3.48,0.45,0.5,0.46,0.5,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
13,9,33.0,177.8,4.1,3.93,0.44,0.52,0.55,0.5,9,2,30.0,180.34,4.96,3.66,0.48,0.58,0.58,0.66,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
60,17,46.0,187.96,3.29,3.8,0.48,0.46,0.44,0.37,13,10,40.0,195.58,3.05,3.33,0.39,0.28,0.54,0.7,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
39,11,29.0,172.72,2.28,2.94,0.45,0.33,0.5,0.4,14,8,34.0,175.26,3.18,2.14,0.61,0.55,0.56,0.52,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,17,9,37.0,167.64,4.42,3.07,0.46,0.4,0.59,0.82,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
23,17,41.0,198.12,2.31,2.4,0.41,0.45,0.54,0.56,18,8,39.0,187.96,2.7,3.1,0.41,0.26,0.59,0.55,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
21,9,40.0,193.04,4.49,3.33,0.47,0.5,0.56,0.81,14,3,41.0,185.42,6.37,2.33,0.57,0.45,0.57,0.85,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
19,7,30.0,182.88,4.56,4.24,0.45,0.45,0.56,0.69,25,11,31.0,190.5,4.24,3.19,0.49,0.38,0.5,0.54,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
18,9,43.0,180.34,1.71,1.99,0.39,0.31,0.63,0.63,26,4,42.0,167.64,2.38,2.51,0.47,0.36,0.57,0.47,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
23,11,45.0,167.64,3.87,2.67,0.32,0.32,0.65,0.65,14,5,39.0,175.26,3.22,2.61,0.37,0.6,0.59,0.3,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,9,52.0,185.42,3.16,2.64,0.48,0.5,0.54,0.63,13,5,44.0,180.34,2.19,2.73,0.35,0.42,0.54,0.65,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
18,7,29.0,175.26,2.47,4.19,0.4,0.44,0.55,0.56,21,8,37.0,180.34,4.37,4.07,0.43,0.36,0.48,0.46,1,0,Significant Strikes Accuracy,Blue Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,20,14,42.0,190.5,3.08,3.14,0.31,0.16,0.51,0.48,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
20,11,44.0,170.18,3.06,2.93,0.41,0.6,0.62,0.82,12,11,36.0,175.26,1.65,2.96,0.53,0.44,0.41,0.55,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
30,7,46.0,182.88,2.61,1.65,0.5,0.51,0.54,0.56,28,16,43.0,177.8,2.69,3.13,0.43,0.36,0.51,0.72,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
23,11,45.0,167.64,3.87,2.67,0.32,0.32,0.65,0.65,21,17,41.0,167.64,4.52,6.55,0.37,0.18,0.59,0.6,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
35,21,49.0,170.18,2.18,2.67,0.48,0.84,0.63,0.46,14,5,37.0,193.04,2.07,1.6,0.49,0.5,0.46,0.33,1,0,Significant Strikes Accuracy,"Blue Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
19,4,39.0,167.64,4.04,4.61,0.36,0.37,0.61,0.46,15,3,33.0,180.34,7.4,6.78,0.52,0.44,0.56,0.91,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,25,12,32.0,154.94,6.67,5.36,0.5,0.54,0.54,0.72,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,18,7,29.0,175.26,2.47,4.19,0.4,0.44,0.55,0.56,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
19,4,39.0,167.64,4.04,4.61,0.36,0.37,0.61,0.46,14,6,40.0,175.26,4.32,3.66,0.47,0.56,0.55,0.67,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
19,11,60.0,185.42,2.85,1.53,0.57,0.46,0.59,0.58,19,12,49.0,190.5,2.59,2.88,0.46,0.35,0.6,0.54,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
