r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
17,7,42.0,187.96,4.79,5.0,0.41,0.28,0.6,1.0,19,10,50.0,198.12,4.06,1.78,0.71,0.83,0.6,0.53,0,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
27,17,40.0,190.5,3.03,3.32,0.47,0.36,0.47,0.67,17,9,41.0,177.8,2.05,2.93,0.45,0.35,0.56,1.0,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
51,18,43.0,182.88,2.32,2.14,0.49,0.23,0.56,0.61,9,4,40.0,185.42,2.75,3.11,0.48,1.0,0.49,0.66,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
35,11,44.0,167.64,2.65,2.59,0.4,0.3,0.64,0.58,25,12,41.0,167.64,2.78,2.76,0.37,0.28,0.65,0.38,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
27,5,33.0,165.1,4.32,3.9,0.49,0.48,0.5,0.67,16,13,44.0,162.56,3.56,3.79,0.41,0.27,0.58,0.53,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,11,1,34.0,170.18,6.05,3.31,0.39,0.46,0.69,0.91,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,16,8,29.0,182.88,3.3,6.26,0.41,1.0,0.45,0.66,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,14,42.0,190.5,3.08,3.14,0.31,0.16,0.51,0.48,17,6,40.0,185.42,3.85,3.85,0.43,0.4,0.64,0.5,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
21,8,31.0,198.12,3.81,2.83,0.53,1.0,0.44,0.57,21,9,32.0,195.58,3.42,3.91,0.4,0.35,0.45,0.47,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
13,6,36.0,170.18,2.32,3.23,0.38,0.07,0.47,0.35,11,2,39.0,175.26,2.79,1.47,0.46,0.26,0.63,0.16,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
14,7,31.0,175.26,4.63,4.9,0.41,0.31,0.56,0.6,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
