r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
16,5,31.0,180.34,4.65,3.99,0.46,0.27,0.52,0.58,14,8,37.0,175.26,3.08,3.86,0.36,0.35,0.47,0.38,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,9,33.0,177.8,4.1,3.93,0.44,0.52,0.55,0.5,9,2,30.0,180.34,4.96,3.66,0.48,0.58,0.58,0.66,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
6,4,29.0,182.88,5.57,4.11,0.52,0.57,0.54,0.64,13,11,35.0,187.96,2.65,3.62,0.47,0.4,0.5,0.67,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
12,4,39.0,190.5,3.43,3.08,0.45,0.24,0.44,0.69,14,6,33.0,190.5,3.98,6.08,0.51,0.37,0.52,1.0,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
16,4,37.0,162.56,3.77,3.29,0.46,0.32,0.6,0.75,11,3,34.0,170.18,1.33,3.82,0.21,0.37,0.51,0.5,1,1,Strikes Landed per Minute,"Red Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
24,4,37.0,172.72,1.98,2.16,0.34,0.41,0.65,0.61,28,9,41.0,177.8,1.8,2.14,0.38,0.8,0.65,0.81,0,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
17,10,44.0,175.26,2.57,1.96,0.42,0.38,0.62,0.63,16,11,41.0,175.26,1.56,3.91,0.2,0.33,0.69,0.37,1,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
13,4,33.0,172.72,2.43,1.8,0.41,0.52,0.57,0.92,28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,11,9,36.0,165.1,3.73,3.51,0.51,0.42,0.58,0.62,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
25,12,41.0,167.64,2.78,2.76,0.37,0.28,0.65,0.38,12,7,49.0,160.02,2.58,2.61,0.37,0.53,0.77,0.75,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
34,23,40.0,182.88,2.57,2.57,0.36,0.37,0.5,0.55,29,0,35.0,177.8,4.1,1.75,0.48,0.48,0.65,0.84,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
22,4,42.0,187.96,2.12,1.89,0.49,0.43,0.58,0.71,18,9,43.0,180.34,1.71,1.99,0.39,0.31,0.63,0.63,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
14,5,39.0,167.64,2.65,3.61,0.35,0.33,0.59,0.83,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
37,17,40.0,172.72,2.96,3.18,0.42,0.44,0.58,0.48,22,6,34.0,177.8,3.78,2.65,0.48,0.34,0.57,0.8,0,0,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Blue Fighter a competitive advantage in the fight.
27,1,36.0,193.04,4.29,2.22,0.57,0.45,0.64,0.95,15,9,46.0,193.04,2.76,3.01,0.38,0.4,0.52,0.6,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
35,11,44.0,167.64,2.65,2.59,0.4,0.3,0.64,0.58,25,14,45.0,167.64,3.02,4.63,0.31,0.44,0.55,0.58,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
20,10,36.0,185.42,3.38,3.15,0.43,0.26,0.55,0.81,10,3,36.0,185.42,2.27,2.78,0.4,0.15,0.56,0.58,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
18,5,35.0,162.56,3.31,4.57,0.41,0.42,0.57,0.58,10,10,36.0,170.18,4.29,4.0,0.39,0.31,0.55,0.39,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
18,8,39.0,187.96,2.7,3.1,0.41,0.26,0.59,0.55,35,16,46.0,180.34,2.27,1.65,0.35,0.65,0.67,0.38,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
31,13,42.0,177.8,2.69,3.02,0.37,0.24,0.56,0.46,17,2,36.0,185.42,3.4,1.8,0.4,0.43,0.62,0.6,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
18,6,35.0,177.8,7.36,5.57,0.56,0.23,0.43,0.61,22,6,35.0,180.34,3.02,3.46,0.4,0.34,0.5,0.4,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
23,4,36.0,165.1,3.28,2.11,0.52,0.63,0.62,0.71,18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
14,7,31.0,175.26,4.63,4.9,0.41,0.31,0.56,0.6,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,23,5,34.0,162.56,4.03,3.9,0.4,0.27,0.6,0.92,0,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
18,10,42.0,170.18,3.36,3.5,0.4,0.5,0.54,0.58,28,11,39.0,167.64,1.59,1.77,0.37,0.32,0.5,0.24,0,0,Age,"Blue Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
31,9,33.0,160.02,5.36,4.27,0.4,0.58,0.56,0.67,23,9,31.0,172.72,4.31,5.48,0.49,0.39,0.5,0.7,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,25,4,35.0,180.34,7.35,7.5,0.6,0.25,0.53,0.75,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
42,21,44.0,177.8,2.33,2.29,0.41,0.35,0.57,0.3,36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
9,6,35.0,172.72,2.24,2.23,0.44,0.26,0.5,0.58,21,11,39.0,185.42,3.0,3.88,0.33,0.36,0.59,0.38,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
23,11,44.0,180.34,2.81,3.21,0.48,0.2,0.48,0.43,22,13,40.0,187.96,3.23,3.58,0.5,0.4,0.51,0.66,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
20,8,34.0,182.88,4.36,6.38,0.46,0.5,0.5,0.61,8,4,34.0,182.88,3.42,3.95,0.37,0.33,0.51,1.0,1,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
17,8,30.0,167.64,4.27,4.23,0.4,0.55,0.52,0.79,8,2,27.0,165.1,3.98,3.13,0.48,0.21,0.54,0.63,1,0,Strike Defense,Blue Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
23,6,37.0,180.34,3.06,2.88,0.35,0.26,0.64,0.77,18,7,37.0,180.34,2.26,3.63,0.41,0.38,0.53,0.78,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
25,16,48.0,190.5,1.55,2.7,0.52,0.16,0.46,0.35,11,9,47.0,187.96,2.55,2.42,0.39,0.25,0.63,0.64,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
8,4,39.0,160.02,2.34,6.42,0.37,0.4,0.48,0.31,21,13,41.0,177.8,4.53,1.75,0.5,0.62,0.63,0.62,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
24,4,37.0,172.72,1.98,2.16,0.34,0.41,0.65,0.61,28,6,31.0,185.42,3.41,2.37,0.41,0.28,0.6,0.61,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
23,3,35.0,180.34,4.55,3.64,0.43,0.35,0.57,0.93,16,7,33.0,177.8,2.21,3.73,0.41,0.37,0.44,0.6,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
42,6,38.0,187.96,3.75,1.21,0.5,0.6,0.68,0.59,17,9,41.0,177.8,2.05,2.93,0.45,0.35,0.56,1.0,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
19,12,41.0,175.26,1.99,3.45,0.4,0.5,0.58,0.4,11,8,40.0,175.26,1.79,2.48,0.35,0.28,0.56,0.44,1,0,Age,Blue Fighter is favored because it has a lower Age compared to its opponent.
19,9,39.0,182.88,2.5,4.18,0.48,0.35,0.49,0.56,10,5,34.0,185.42,3.2,4.13,0.39,0.33,0.64,0.75,1,0,Height,A higher Height gives Blue Fighter a competitive advantage in the fight.
13,7,39.0,190.5,4.45,5.07,0.41,1.0,0.51,0.73,14,8,32.0,177.8,4.32,5.16,0.47,0.4,0.52,0.78,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
