r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
19,7,30.0,182.88,4.56,4.24,0.45,0.45,0.56,0.69,12,3,35.0,187.96,2.62,3.36,0.39,0.4,0.51,0.33,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
9,1,33.0,170.18,3.4,2.53,0.47,0.75,0.44,0.7,16,3,29.0,177.8,2.3,1.63,0.58,0.41,0.58,0.33,0,0,Significant Strikes Accuracy,"Blue Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
32,18,40.0,175.26,2.96,1.85,0.4,0.63,0.66,0.61,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
25,7,39.0,182.88,2.96,2.91,0.35,0.28,0.55,0.66,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
11,9,36.0,165.1,3.73,3.51,0.51,0.42,0.58,0.62,7,2,33.0,170.18,2.05,1.4,0.5,0.4,0.54,0.7,0,0,Height,A higher Height gives Blue Fighter a competitive advantage in the fight.
11,4,33.0,175.26,3.71,3.57,0.42,0.4,0.59,0.42,13,2,28.0,180.34,5.7,4.98,0.54,0.37,0.42,0.69,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
22,10,38.0,185.42,3.7,2.9,0.57,0.45,0.51,0.59,30,9,32.0,190.5,4.38,2.47,0.55,0.38,0.44,0.53,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
30,7,46.0,182.88,2.61,1.65,0.5,0.51,0.54,0.56,28,16,43.0,177.8,2.69,3.13,0.43,0.36,0.51,0.72,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
24,4,37.0,172.72,1.98,2.16,0.34,0.41,0.65,0.61,28,6,31.0,185.42,3.41,2.37,0.41,0.28,0.6,0.61,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
18,11,39.0,182.88,3.23,3.85,0.48,0.38,0.54,0.64,18,9,32.0,175.26,3.55,3.23,0.41,0.3,0.58,0.59,0,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
