r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
47,19,43.0,193.04,3.67,2.44,0.64,0.55,0.57,0.73,33,13,36.0,210.82,3.12,4.04,0.47,0.46,0.46,0.55,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
16,12,44.0,185.42,3.94,2.41,0.46,0.45,0.65,0.53,14,3,41.0,177.8,3.56,2.5,0.47,0.54,0.58,0.23,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
31,18,49.0,180.34,3.76,3.03,0.45,0.55,0.58,0.55,12,7,44.0,177.8,2.74,4.3,0.38,0.5,0.52,0.47,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
11,1,31.0,187.96,5.4,4.0,0.46,0.62,0.58,0.84,8,3,31.0,175.26,4.59,5.54,0.48,0.66,0.51,1.0,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
17,0,28.0,172.72,4.75,0.56,0.69,0.56,0.76,1.0,19,5,34.0,167.64,3.01,2.97,0.43,0.31,0.61,0.68,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
21,11,39.0,172.72,2.92,2.55,0.34,0.53,0.58,0.66,28,9,37.0,187.96,4.79,4.11,0.49,0.18,0.61,0.59,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
15,0,24.0,170.18,3.51,1.15,0.71,0.41,0.47,0.71,10,2,28.0,162.56,1.49,1.11,0.5,0.33,0.59,0.4,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
19,6,30.0,165.1,5.12,4.51,0.54,0.37,0.59,0.77,19,4,31.0,167.64,3.66,3.14,0.53,0.45,0.66,0.93,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
13,7,44.0,175.26,1.92,2.64,0.32,0.47,0.66,0.81,22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
9,4,34.0,193.04,2.57,3.24,0.34,0.1,0.54,0.6,18,5,33.0,190.5,4.37,3.33,0.46,0.39,0.54,0.74,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
21,8,30.0,170.18,3.87,3.63,0.44,0.46,0.59,0.63,24,11,31.0,162.56,4.57,3.24,0.39,0.33,0.65,0.88,1,0,Strike Defense,"Blue Fighter is favored because it has a higher Strike Defense, indicating superior performance."
33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,0,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
15,5,32.0,180.34,3.46,4.56,0.44,0.2,0.52,0.73,8,4,30.0,170.18,4.83,2.81,0.41,0.16,0.61,0.81,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
26,2,42.0,180.34,3.78,1.4,0.53,0.74,0.72,0.83,45,9,50.0,175.26,2.14,1.36,0.53,0.5,0.53,0.35,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
12,7,43.0,185.42,2.71,3.62,0.53,0.4,0.49,0.63,10,7,43.0,187.96,4.26,3.35,0.5,0.41,0.55,0.28,0,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
15,7,43.0,177.8,0.73,2.27,0.2,0.44,0.46,0.4,14,2,43.0,180.34,1.8,0.89,0.55,0.53,0.69,0.84,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
2,4,33.0,165.1,1.44,2.82,0.21,0.16,0.48,0.58,7,5,35.0,165.1,1.44,3.53,0.42,0.66,0.53,0.51,0,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
14,5,32.0,172.72,3.06,3.91,0.4,0.34,0.6,0.8,21,11,40.0,170.18,3.37,3.27,0.37,0.57,0.57,0.7,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
17,7,39.0,167.64,2.58,2.46,0.41,0.4,0.64,0.72,19,10,36.0,175.26,3.35,3.33,0.48,0.57,0.55,0.68,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
13,6,46.0,175.26,2.56,3.61,0.33,0.11,0.58,0.2,14,6,45.0,180.34,2.51,3.31,0.46,0.33,0.66,0.89,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
20,8,36.0,172.72,5.53,3.65,0.45,0.35,0.56,0.46,6,2,37.0,177.8,2.44,4.46,0.28,1.0,0.55,0.5,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
9,5,35.0,182.88,3.84,2.72,0.46,0.4,0.58,0.66,19,6,40.0,180.34,3.26,2.77,0.42,0.5,0.63,0.66,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
39,11,29.0,172.72,2.28,2.94,0.45,0.33,0.5,0.4,15,5,31.0,182.88,4.85,2.4,0.56,0.44,0.46,0.88,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
23,11,42.0,167.64,3.77,2.82,0.4,0.31,0.65,0.65,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
7,4,35.0,165.1,4.51,4.59,0.48,0.33,0.57,0.5,8,9,36.0,170.18,3.42,4.13,0.39,0.27,0.47,0.66,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
7,5,35.0,195.58,4.79,3.31,0.5,0.33,0.55,0.64,10,4,34.0,190.5,2.95,2.95,0.51,0.33,0.56,1.0,0,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
19,3,35.0,160.02,2.34,3.03,0.4,0.39,0.56,0.73,7,5,30.0,162.56,4.42,6.64,0.48,0.43,0.55,0.25,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
34,12,42.0,187.96,2.06,2.25,0.38,0.39,0.6,0.84,18,8,39.0,187.96,2.7,3.1,0.41,0.26,0.59,0.55,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,14,7,36.0,177.8,4.06,4.53,0.4,0.18,0.61,0.74,0,1,Age,"Red Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
32,15,53.0,180.34,2.44,2.7,0.47,0.52,0.51,0.57,42,6,38.0,187.96,3.75,1.21,0.5,0.6,0.68,0.59,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,29,10,40.0,180.34,2.42,2.12,0.42,0.56,0.65,0.54,1,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
14,5,35.0,180.34,3.25,2.98,0.5,0.17,0.59,0.59,21,6,36.0,182.88,2.97,2.84,0.34,0.45,0.55,0.65,0,0,Takedown Accuracy,"Blue Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
