r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
18,18,39.0,177.8,2.26,2.61,0.45,0.47,0.56,0.78,21,13,44.0,180.34,1.56,1.83,0.37,0.36,0.59,0.42,1,0,Height,"Blue Fighter is favored because it has a higher Height, indicating superior performance."
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,15,7,39.0,187.96,2.98,3.27,0.43,0.43,0.5,0.65,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
24,6,34.0,185.42,1.97,1.99,0.5,0.5,0.54,0.35,16,8,36.0,185.42,3.41,4.17,0.47,0.26,0.5,0.79,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
10,4,43.0,187.96,1.93,2.39,0.27,0.33,0.67,0.79,22,6,48.0,180.34,2.66,1.78,0.4,0.25,0.65,0.25,1,0,Significant Strikes Accuracy,"Blue Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
39,11,29.0,172.72,2.28,2.94,0.45,0.33,0.5,0.4,15,5,31.0,182.88,4.85,2.4,0.56,0.44,0.46,0.88,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
10,5,29.0,182.88,1.8,2.51,0.55,0.52,0.43,0.73,5,2,29.0,182.88,3.04,6.13,0.53,0.71,0.47,0.81,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
19,4,39.0,167.64,4.04,4.61,0.36,0.37,0.61,0.46,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,0,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
27,5,33.0,165.1,4.32,3.9,0.49,0.48,0.5,0.67,16,13,44.0,162.56,3.56,3.79,0.41,0.27,0.58,0.53,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,36,11,45.0,170.18,2.04,2.01,0.44,0.48,0.5,0.63,1,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
17,9,37.0,167.64,4.42,3.07,0.46,0.4,0.59,0.82,29,16,37.0,180.34,3.21,2.96,0.41,0.21,0.54,0.55,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
25,10,30.0,170.18,5.31,6.03,0.5,0.46,0.47,0.58,12,4,31.0,175.26,2.44,2.66,0.36,0.25,0.55,0.45,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,17,14,48.0,167.64,2.01,3.06,0.39,0.36,0.64,0.49,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
12,5,49.0,182.88,3.6,2.53,0.52,0.34,0.56,0.83,27,16,43.0,185.42,3.31,3.71,0.48,0.47,0.42,0.59,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
51,18,43.0,182.88,2.32,2.14,0.49,0.23,0.56,0.61,9,4,40.0,185.42,2.75,3.11,0.48,1.0,0.49,0.66,0,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
28,9,42.0,185.42,2.13,2.99,0.4,0.27,0.52,0.3,10,7,41.0,180.34,2.6,3.65,0.42,0.21,0.51,0.47,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
29,7,49.0,185.42,4.1,2.07,0.44,0.66,0.62,0.63,34,12,42.0,187.96,2.06,2.25,0.38,0.39,0.6,0.84,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
26,12,46.0,185.42,3.37,3.13,0.39,0.25,0.58,0.71,15,8,40.0,190.5,1.69,2.69,0.37,0.5,0.59,0.33,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
22,11,40.0,187.96,3.72,2.57,0.48,0.33,0.53,0.65,33,9,44.0,187.96,3.73,4.43,0.49,0.33,0.51,0.6,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
22,12,36.0,180.34,2.99,2.55,0.51,0.38,0.46,0.63,14,8,32.0,177.8,4.32,5.16,0.47,0.4,0.52,0.78,0,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
17,6,40.0,180.34,4.68,4.13,0.52,0.42,0.59,0.63,9,4,38.0,182.88,3.35,5.82,0.39,0.62,0.35,1.0,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
17,7,41.0,182.88,4.11,3.03,0.46,0.41,0.54,0.65,22,9,32.0,180.34,5.17,5.15,0.52,0.6,0.52,0.62,1,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
22,12,39.0,180.34,4.63,3.68,0.37,0.25,0.6,0.69,36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
11,7,44.0,177.8,2.04,2.65,0.34,0.33,0.6,0.42,21,5,40.0,177.8,3.95,3.21,0.54,0.43,0.56,0.36,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
22,12,39.0,160.02,3.2,3.58,0.4,0.28,0.61,0.82,21,13,37.0,170.18,3.39,2.66,0.44,0.47,0.56,0.59,1,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,34,14,42.0,172.72,1.02,2.89,0.31,0.16,0.5,0.46,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
14,9,39.0,190.5,2.14,3.97,0.24,0.44,0.68,0.66,15,10,51.0,190.5,2.27,3.77,0.43,0.22,0.53,0.33,0,1,Age,A lower Age gives Red Fighter a competitive edge in the fight.
11,1,26.0,170.18,3.45,2.28,0.48,0.54,0.57,0.66,9,2,23.0,172.72,5.32,4.18,0.46,0.28,0.51,0.47,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
22,11,40.0,187.96,3.72,2.57,0.48,0.33,0.53,0.65,12,2,42.0,180.34,5.99,5.38,0.52,0.33,0.5,1.0,1,0,Strikes Avoided per Minute,"Blue Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
13,3,37.0,167.64,4.29,4.18,0.44,0.44,0.57,0.53,22,8,34.0,182.88,3.94,4.1,0.43,0.13,0.51,0.68,0,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,0,0,Takedown Accuracy,A higher Takedown Accuracy gives Blue Fighter a competitive advantage in the fight.
25,7,39.0,182.88,2.96,2.91,0.35,0.28,0.55,0.66,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,25,4,35.0,180.34,7.35,7.5,0.6,0.25,0.53,0.75,0,0,Strikes Avoided per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
13,11,35.0,187.96,2.65,3.62,0.47,0.4,0.5,0.67,8,4,28.0,193.04,2.88,3.08,0.53,0.4,0.54,0.5,1,0,Strike Defense,Blue Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
23,11,45.0,167.64,3.87,2.67,0.32,0.32,0.65,0.65,9,7,41.0,175.26,3.79,2.5,0.41,0.5,0.74,0.71,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
18,11,44.0,190.5,2.18,3.84,0.47,0.4,0.38,0.54,35,8,46.0,190.5,3.2,2.11,0.5,0.55,0.57,0.55,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,6,28.0,172.72,4.64,2.73,0.54,1.0,0.61,0.66,13,8,35.0,175.26,2.77,4.31,0.44,0.53,0.49,0.58,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
23,8,38.0,165.1,1.42,2.34,0.39,0.35,0.64,0.87,20,8,40.0,162.56,1.94,2.24,0.43,0.3,0.62,0.56,1,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
31,12,34.0,182.88,3.35,2.55,0.44,0.58,0.69,0.66,23,15,40.0,175.26,3.73,3.42,0.41,0.6,0.62,0.63,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,9,37.0,167.64,5.32,6.23,0.43,0.18,0.56,0.82,10,6,34.0,165.1,1.86,3.1,0.36,0.35,0.52,0.43,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
13,4,33.0,172.72,2.43,1.8,0.41,0.52,0.57,0.92,28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,0,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
18,8,40.0,175.26,3.49,3.99,0.45,0.46,0.53,0.63,16,9,35.0,180.34,2.02,2.39,0.51,0.46,0.4,0.4,1,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
17,4,37.0,185.42,7.3,5.28,0.5,0.5,0.56,0.63,14,0,26.0,190.5,6.27,3.49,0.55,0.75,0.53,0.69,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
18,7,41.0,198.12,2.93,4.31,0.41,0.68,0.42,0.75,19,12,44.0,193.04,2.89,3.09,0.45,0.29,0.5,0.66,0,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
