r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
7,4,35.0,165.1,4.51,4.59,0.48,0.33,0.57,0.5,8,9,36.0,170.18,3.42,4.13,0.39,0.27,0.47,0.66,1,1,Losses,A lower Losses gives Red Fighter a competitive edge in the fight.
12,5,30.0,187.96,3.05,3.12,0.44,0.29,0.52,0.52,13,4,36.0,177.8,2.05,4.21,0.44,0.5,0.39,0.47,1,1,Age,Red Fighter is favored because it has a lower Age compared to its opponent.
16,4,29.0,190.5,3.54,3.79,0.49,0.64,0.49,0.7,12,10,31.0,193.04,4.96,5.67,0.44,0.5,0.45,0.2,1,1,Losses,Red Fighter is favored because it has a lower Losses compared to its opponent.
12,6,35.0,182.88,5.33,3.72,0.59,0.34,0.55,0.9,12,3,35.0,187.96,2.62,3.36,0.39,0.4,0.51,0.33,0,1,Strikes Landed per Minute,Red Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
34,9,34.0,177.8,3.54,3.19,0.53,0.4,0.51,0.55,9,6,35.0,172.72,2.24,2.23,0.44,0.26,0.5,0.58,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
18,12,42.0,175.26,2.5,2.83,0.3,0.52,0.64,0.65,15,10,42.0,165.1,2.13,2.83,0.41,0.34,0.55,0.69,1,1,Height,A higher Height gives Red Fighter a competitive advantage in the fight.
60,17,46.0,187.96,3.29,3.8,0.48,0.46,0.44,0.37,13,10,40.0,195.58,3.05,3.33,0.39,0.28,0.54,0.7,0,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
15,10,42.0,165.1,2.13,2.83,0.41,0.34,0.55,0.69,21,11,39.0,185.42,3.0,3.88,0.33,0.36,0.59,0.38,1,0,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Blue Fighter a competitive advantage in the fight.
11,2,29.0,185.42,4.52,3.74,0.51,0.28,0.44,0.47,11,5,30.0,177.8,6.28,6.95,0.45,0.5,0.47,0.53,1,1,Losses,"Red Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
10,5,39.0,180.34,3.0,3.74,0.4,0.33,0.6,0.5,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,0,0,Takedown Accuracy,Blue Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
