r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
9,3,29.0,167.64,3.78,4.65,0.47,0.47,0.47,0.62,10,2,33.0,170.18,3.41,1.99,0.49,0.64,0.66,0.72,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
42,6,38.0,187.96,3.75,1.21,0.5,0.6,0.68,0.59,17,9,41.0,177.8,2.05,2.93,0.45,0.35,0.56,1.0,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
31,9,33.0,160.02,5.36,4.27,0.4,0.58,0.56,0.67,20,8,36.0,172.72,5.53,3.65,0.45,0.35,0.56,0.46,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
15,15,43.0,193.04,3.94,4.33,0.55,0.33,0.42,1.0,18,7,41.0,198.12,2.93,4.31,0.41,0.68,0.42,0.75,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
17,11,46.0,177.8,1.79,2.27,0.36,0.48,0.63,0.64,17,7,43.0,172.72,2.62,2.36,0.42,0.42,0.62,0.71,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
29,0,35.0,177.8,4.1,1.75,0.48,0.48,0.65,0.84,15,8,40.0,172.72,2.65,2.31,0.41,0.45,0.59,0.4,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,17,9,37.0,167.64,4.42,3.07,0.46,0.4,0.59,0.82,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
24,9,46.0,193.04,3.59,2.64,0.52,0.31,0.55,0.31,17,11,44.0,187.96,2.12,2.94,0.45,0.39,0.57,0.66,1,1,Significant Strikes Accuracy,"Red Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
35,13,47.0,180.34,2.79,2.19,0.4,0.53,0.6,0.62,9,3,51.0,175.26,4.36,2.98,0.48,0.71,0.66,0.88,1,1,Height,A higher Height gives Red Fighter a competitive advantage in the fight.
9,1,33.0,170.18,3.4,2.53,0.47,0.75,0.44,0.7,16,3,29.0,177.8,2.3,1.63,0.58,0.41,0.58,0.33,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
17,4,31.0,180.34,5.33,3.4,0.44,0.33,0.58,0.64,35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
30,12,39.0,172.72,3.44,3.25,0.47,0.32,0.5,0.43,8,2,34.0,175.26,4.69,3.53,0.43,0.33,0.55,0.77,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
15,7,33.0,180.34,3.25,4.21,0.48,0.5,0.5,0.8,23,4,39.0,180.34,4.03,3.43,0.43,0.3,0.52,0.6,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
11,2,43.0,190.5,2.38,1.95,0.7,0.78,0.4,0.5,10,4,35.0,187.96,3.95,3.67,0.51,0.5,0.6,0.45,1,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
11,4,33.0,175.26,3.71,3.57,0.42,0.4,0.59,0.42,13,2,28.0,180.34,5.7,4.98,0.54,0.37,0.42,0.69,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
16,12,34.0,193.04,6.04,6.65,0.45,0.5,0.52,0.74,20,8,42.0,190.5,2.41,3.02,0.44,0.23,0.55,0.45,0,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
14,10,39.0,162.56,3.84,5.19,0.37,0.28,0.48,0.75,8,5,30.0,162.56,3.35,2.62,0.52,0.33,0.42,0.34,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
13,5,38.0,167.64,6.61,4.37,0.52,0.3,0.5,0.72,15,3,32.0,177.8,2.33,4.29,0.48,0.75,0.4,0.78,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
30,8,35.0,175.26,5.45,4.36,0.51,0.36,0.53,0.63,23,8,37.0,172.72,4.89,4.58,0.46,0.38,0.46,0.71,1,1,Significant Strikes Accuracy,"Red Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
23,4,36.0,165.1,3.28,2.11,0.52,0.63,0.62,0.71,18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
23,11,44.0,180.34,2.81,3.21,0.48,0.2,0.48,0.43,22,13,40.0,187.96,3.23,3.58,0.5,0.4,0.51,0.66,1,0,Takedown Defense,A higher Takedown Defense gives Blue Fighter a competitive advantage in the fight.
33,13,36.0,210.82,3.12,4.04,0.47,0.46,0.46,0.55,13,14,50.0,177.8,2.81,2.9,0.43,0.55,0.51,0.64,0,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
13,4,30.0,175.26,2.21,1.53,0.56,0.5,0.52,0.5,20,6,35.0,175.26,5.39,3.4,0.57,0.4,0.57,0.62,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
16,6,39.0,190.5,4.1,2.68,0.49,0.29,0.53,0.65,22,6,42.0,185.42,1.66,1.91,0.39,0.32,0.56,0.43,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
34,12,42.0,187.96,2.06,2.25,0.38,0.39,0.6,0.84,25,16,48.0,190.5,1.55,2.7,0.52,0.16,0.46,0.35,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
24,16,39.0,170.18,3.4,3.76,0.29,0.33,0.68,0.86,18,1,29.0,180.34,7.63,3.52,0.61,0.42,0.62,0.62,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
25,16,48.0,190.5,1.55,2.7,0.52,0.16,0.46,0.35,11,9,47.0,187.96,2.55,2.42,0.39,0.25,0.63,0.64,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
2,4,33.0,165.1,1.44,2.82,0.21,0.16,0.48,0.58,7,5,35.0,165.1,1.44,3.53,0.42,0.66,0.53,0.51,0,1,Takedown Defense,A higher Takedown Defense gives Red Fighter a competitive advantage in the fight.
20,5,31.0,167.64,3.01,3.61,0.43,0.46,0.61,0.76,14,2,30.0,175.26,5.69,3.99,0.48,0.44,0.53,0.66,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
12,2,49.0,187.96,4.38,3.53,0.47,0.33,0.53,0.42,8,5,48.0,187.96,3.12,3.04,0.27,0.42,0.56,0.45,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
28,16,43.0,177.8,2.69,3.13,0.43,0.36,0.51,0.72,27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
19,6,30.0,165.1,5.12,4.51,0.54,0.37,0.59,0.77,12,7,32.0,170.18,3.46,4.44,0.38,0.27,0.44,0.64,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
14,6,47.0,177.8,2.41,1.85,0.4,0.33,0.63,0.6,13,7,44.0,175.26,1.92,2.64,0.32,0.47,0.66,0.81,0,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
14,3,41.0,185.42,6.37,2.33,0.57,0.45,0.57,0.85,27,10,48.0,193.04,3.33,1.28,0.56,0.56,0.54,0.52,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
25,14,45.0,167.64,3.02,4.63,0.31,0.44,0.55,0.58,34,9,37.0,167.64,3.78,3.9,0.36,0.41,0.57,0.91,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
16,13,39.0,160.02,5.44,4.94,0.5,0.34,0.61,0.75,11,7,38.0,165.1,4.39,3.47,0.45,0.33,0.55,0.73,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
23,5,35.0,172.72,4.55,2.62,0.51,0.54,0.57,0.82,9,3,33.0,167.64,3.21,4.54,0.48,0.18,0.45,0.27,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
26,19,43.0,182.88,3.76,2.92,0.55,0.46,0.55,0.63,10,7,41.0,180.34,2.6,3.65,0.42,0.21,0.51,0.47,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,9,35.0,180.34,2.02,2.39,0.51,0.46,0.4,0.4,10,4,42.0,182.88,2.11,2.32,0.44,0.44,0.63,0.83,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
17,2,33.0,187.96,4.06,2.2,0.52,0.54,0.5,0.2,19,6,37.0,180.34,3.25,4.2,0.4,0.4,0.53,0.61,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
21,8,30.0,170.18,3.87,3.63,0.44,0.46,0.59,0.63,24,11,31.0,162.56,4.57,3.24,0.39,0.33,0.65,0.88,1,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
13,4,33.0,172.72,2.43,1.8,0.41,0.52,0.57,0.92,28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,0,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
24,4,37.0,172.72,1.98,2.16,0.34,0.41,0.65,0.61,20,6,38.0,175.26,2.39,2.08,0.48,0.37,0.63,0.65,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
17,7,36.0,190.5,2.42,2.86,0.46,0.22,0.45,0.37,24,6,34.0,185.42,1.97,1.99,0.5,0.5,0.54,0.35,1,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
33,13,36.0,210.82,3.12,4.04,0.47,0.46,0.46,0.55,35,17,50.0,187.96,3.29,3.83,0.45,0.33,0.52,0.39,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,14,4,32.0,177.8,4.74,4.91,0.53,0.2,0.54,0.5,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
51,18,43.0,182.88,2.32,2.14,0.49,0.23,0.56,0.61,19,9,39.0,175.26,3.8,2.17,0.41,0.48,0.62,0.63,0,1,Significant Strikes Accuracy,Red Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
18,7,44.0,182.88,2.82,3.4,0.46,0.25,0.54,0.86,20,6,35.0,175.26,5.39,3.4,0.57,0.4,0.57,0.62,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
14,8,42.0,185.42,2.03,3.06,0.36,0.54,0.49,0.47,9,6,43.0,177.8,2.61,3.57,0.65,0.18,0.4,0.6,1,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
