r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
17,9,37.0,167.64,4.42,3.07,0.46,0.4,0.59,0.82,29,16,37.0,180.34,3.21,2.96,0.41,0.21,0.54,0.55,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
12,5,42.0,172.72,2.34,2.32,0.43,0.36,0.6,0.31,12,7,37.0,185.42,2.24,3.51,0.4,0.5,0.46,0.25,1,1,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Red Fighter a competitive advantage in the fight.
11,4,30.0,175.26,4.55,3.91,0.53,0.25,0.49,0.85,29,12,34.0,185.42,6.14,6.29,0.48,0.46,0.47,0.58,1,1,Strike Defense,"Red Fighter is favored because it has a higher Strike Defense, indicating superior performance."
5,3,35.0,165.1,5.6,4.43,0.41,0.54,0.64,0.69,25,21,41.0,170.18,3.35,5.7,0.3,0.23,0.51,0.3,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
24,4,37.0,172.72,1.98,2.16,0.34,0.41,0.65,0.61,15,8,36.0,177.8,4.36,5.67,0.37,0.5,0.47,0.73,1,1,Strike Defense,Red Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,11,1,34.0,170.18,6.05,3.31,0.39,0.46,0.69,0.91,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
11,1,31.0,187.96,5.4,4.0,0.46,0.62,0.58,0.84,8,3,31.0,175.26,4.59,5.54,0.48,0.66,0.51,1.0,1,1,Strike Defense,A higher Strike Defense gives Red Fighter a competitive advantage in the fight.
18,7,32.0,170.18,3.76,3.52,0.45,0.26,0.57,0.58,17,5,35.0,175.26,6.14,5.58,0.46,0.41,0.55,0.86,1,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
10,3,39.0,185.42,2.26,3.73,0.4,0.37,0.37,0.14,16,3,35.0,185.42,4.19,2.39,0.42,0.28,0.53,0.59,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
33,18,37.0,187.96,3.28,3.63,0.44,0.14,0.52,0.82,15,4,31.0,182.88,2.05,2.9,0.4,0.2,0.55,0.8,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
19,12,41.0,175.26,1.99,3.45,0.4,0.5,0.58,0.4,11,8,40.0,175.26,1.79,2.48,0.35,0.28,0.56,0.44,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
10,4,42.0,182.88,2.11,2.32,0.44,0.44,0.63,0.83,24,13,37.0,187.96,3.57,2.96,0.44,0.19,0.56,0.57,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,16,39.0,172.72,3.68,4.09,0.4,0.35,0.62,0.75,13,4,37.0,177.8,4.78,3.59,0.42,0.54,0.65,0.78,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
