r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,14,3,40.0,185.42,2.89,1.86,0.4,0.44,0.63,0.58,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
15,7,33.0,180.34,3.25,4.21,0.48,0.5,0.5,0.8,23,4,39.0,180.34,4.03,3.43,0.43,0.3,0.52,0.6,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
23,11,44.0,180.34,2.81,3.21,0.48,0.2,0.48,0.43,28,16,43.0,177.8,2.69,3.13,0.43,0.36,0.51,0.72,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
14,5,35.0,180.34,3.25,2.98,0.5,0.17,0.59,0.59,21,6,36.0,182.88,2.97,2.84,0.34,0.45,0.55,0.65,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
20,8,41.0,172.72,3.13,2.87,0.47,0.33,0.57,0.46,23,7,36.0,180.34,5.12,7.1,0.39,0.29,0.54,0.91,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
12,5,34.0,167.64,3.16,2.3,0.47,0.55,0.5,0.23,5,3,35.0,165.1,5.6,4.43,0.41,0.54,0.64,0.69,1,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
16,6,35.0,177.8,2.33,2.82,0.42,0.42,0.47,0.81,11,3,35.0,182.88,1.41,2.42,0.35,0.2,0.43,0.6,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,22,8,41.0,175.26,3.44,2.53,0.33,0.41,0.63,0.71,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
15,1,26.0,185.42,4.87,5.25,0.4,0.71,0.59,1.0,16,6,31.0,182.88,3.27,2.22,0.55,0.5,0.58,0.71,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
10,3,27.0,177.8,3.36,4.61,0.49,0.35,0.46,0.33,12,4,33.0,185.42,2.3,1.67,0.6,0.45,0.46,0.66,1,0,Takedown Defense,"Blue Fighter is favored because it has a higher Takedown Defense, indicating superior performance."
23,5,35.0,172.72,4.55,2.62,0.51,0.54,0.57,0.82,9,3,33.0,167.64,3.21,4.54,0.48,0.18,0.45,0.27,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
10,6,32.0,198.12,3.6,3.84,0.44,0.43,0.46,0.6,15,8,38.0,177.8,3.28,4.9,0.53,0.5,0.56,0.53,1,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
13,4,46.0,182.88,3.62,4.64,0.38,0.34,0.61,0.78,11,5,34.0,187.96,1.95,2.14,0.42,0.39,0.52,0.53,1,0,Age,Blue Fighter is favored because it has a lower Age compared to its opponent.
16,12,44.0,185.42,3.94,2.41,0.46,0.45,0.65,0.53,14,3,41.0,177.8,3.56,2.5,0.47,0.54,0.58,0.23,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
17,9,37.0,167.64,4.42,3.07,0.46,0.4,0.59,0.82,29,16,37.0,180.34,3.21,2.96,0.41,0.21,0.54,0.55,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,18,9,42.0,177.8,5.33,3.54,0.39,0.33,0.61,0.79,1,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
24,6,34.0,185.42,2.98,2.23,0.42,0.39,0.57,0.82,36,17,36.0,185.42,3.18,3.37,0.45,0.38,0.53,0.34,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
17,9,35.0,177.8,1.33,2.98,0.44,0.43,0.46,0.35,12,4,35.0,182.88,5.2,4.16,0.51,0.33,0.45,0.5,1,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
10,4,39.0,172.72,3.86,2.93,0.55,0.42,0.52,0.53,9,2,26.0,167.64,8.41,6.3,0.54,0.38,0.56,0.66,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,35,10,43.0,175.26,2.72,2.79,0.45,0.62,0.49,0.6,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
22,10,44.0,185.42,3.23,2.09,0.5,0.54,0.64,0.66,34,10,39.0,180.34,2.23,3.2,0.36,0.48,0.58,0.63,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
15,8,38.0,172.72,2.46,3.55,0.33,0.43,0.59,0.7,13,3,37.0,167.64,4.29,4.18,0.44,0.44,0.57,0.53,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
