r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
11,7,33.0,175.26,4.17,4.24,0.37,0.25,0.53,0.64,14,2,29.0,170.18,3.28,2.55,0.47,0.22,0.68,0.85,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
37,12,45.0,185.42,3.25,2.51,0.54,0.56,0.55,0.73,24,8,45.0,185.42,2.59,1.57,0.53,0.65,0.61,0.75,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
18,6,35.0,177.8,7.36,5.57,0.56,0.23,0.43,0.61,14,5,27.0,177.8,2.88,1.73,0.49,0.34,0.65,0.6,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
9,2,32.0,172.72,3.92,2.08,0.53,0.34,0.58,0.67,17,1,29.0,172.72,3.84,2.2,0.58,0.4,0.57,0.79,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
21,7,39.0,170.18,2.0,2.31,0.4,0.42,0.62,0.62,20,12,39.0,175.26,4.17,4.08,0.28,0.38,0.57,0.77,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
27,5,33.0,165.1,4.32,3.9,0.49,0.48,0.5,0.67,16,13,44.0,162.56,3.56,3.79,0.41,0.27,0.58,0.53,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,18,8,38.0,172.72,3.76,2.97,0.44,0.66,0.53,0.65,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
24,10,39.0,190.5,1.74,2.41,0.47,0.35,0.58,0.72,21,4,28.0,172.72,2.14,2.52,0.46,0.43,0.56,0.76,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,17,5,35.0,175.26,6.14,5.58,0.46,0.41,0.55,0.86,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
15,9,37.0,190.5,3.86,3.06,0.51,0.39,0.57,0.76,24,6,34.0,185.42,2.98,2.23,0.42,0.39,0.57,0.82,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
22,9,32.0,180.34,5.17,5.15,0.52,0.6,0.52,0.62,32,16,39.0,172.72,3.48,3.21,0.47,0.35,0.6,0.55,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
18,7,29.0,175.26,2.47,4.19,0.4,0.44,0.55,0.56,21,8,37.0,180.34,4.37,4.07,0.43,0.36,0.48,0.46,1,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
13,6,27.0,172.72,4.23,4.95,0.41,0.3,0.49,0.63,15,6,29.0,160.02,4.56,5.62,0.5,0.14,0.48,0.85,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
14,0,26.0,190.5,6.27,3.49,0.55,0.75,0.53,0.69,11,5,30.0,177.8,6.28,6.95,0.45,0.5,0.47,0.53,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
28,13,45.0,170.18,2.95,3.22,0.39,0.2,0.63,0.58,20,6,30.0,167.64,5.91,4.22,0.5,0.48,0.56,0.7,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
10,5,35.0,157.48,3.44,5.06,0.43,0.13,0.43,0.3,12,3,30.0,154.94,2.15,2.4,0.56,0.56,0.53,1.0,1,0,Takedown Defense,A higher Takedown Defense gives Blue Fighter a competitive advantage in the fight.
15,15,43.0,193.04,3.94,4.33,0.55,0.33,0.42,1.0,18,7,41.0,198.12,2.93,4.31,0.41,0.68,0.42,0.75,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
24,3,34.0,162.56,5.94,3.44,0.51,0.42,0.53,0.66,13,6,31.0,165.1,3.69,3.51,0.41,0.47,0.63,0.59,0,1,Significant Strikes Accuracy,"Red Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
28,10,41.0,165.1,3.22,2.5,0.42,0.39,0.66,0.78,14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
10,8,34.0,165.1,2.88,3.65,0.39,0.22,0.58,0.72,13,3,38.0,167.64,1.95,3.66,0.43,0.16,0.43,0.33,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
12,7,43.0,185.42,2.71,3.62,0.53,0.4,0.49,0.63,10,7,43.0,187.96,4.26,3.35,0.5,0.41,0.55,0.28,0,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
