r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
20,9,35.0,175.26,1.61,3.02,0.42,0.42,0.56,0.77,9,7,33.0,172.72,3.04,4.47,0.37,0.2,0.52,0.68,0,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
13,14,50.0,177.8,2.81,2.9,0.43,0.55,0.51,0.64,27,10,48.0,193.04,3.33,1.28,0.56,0.56,0.54,0.52,1,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
23,6,37.0,180.34,3.06,2.88,0.35,0.26,0.64,0.77,14,6,45.0,180.34,2.51,3.31,0.46,0.33,0.66,0.89,1,1,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Red Fighter a competitive advantage in the fight.
28,10,41.0,165.1,3.22,2.5,0.42,0.39,0.66,0.78,14,13,41.0,167.64,3.47,2.07,0.47,0.33,0.7,0.72,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
27,6,35.0,175.26,2.98,3.03,0.39,0.63,0.64,0.88,18,5,39.0,175.26,4.66,3.42,0.37,0.22,0.56,0.63,0,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
20,12,39.0,175.26,4.17,4.08,0.28,0.38,0.57,0.77,24,9,47.0,170.18,3.17,3.03,0.43,0.3,0.64,0.6,1,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,18,1,33.0,185.42,4.89,3.0,0.48,0.56,0.64,0.77,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
20,14,42.0,190.5,3.08,3.14,0.31,0.16,0.51,0.48,17,7,42.0,182.88,5.67,3.77,0.5,0.44,0.6,0.58,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
17,7,43.0,182.88,3.53,2.42,0.39,0.2,0.57,0.38,24,10,39.0,190.5,1.74,2.41,0.47,0.35,0.58,0.72,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
26,4,35.0,167.64,6.16,3.44,0.56,0.37,0.58,0.7,25,7,32.0,180.34,7.17,4.75,0.47,0.53,0.59,0.84,1,1,Wins,Red Fighter is more likely to win thanks to its higher Wins compared to its opponent.
13,4,30.0,175.26,2.21,1.53,0.56,0.5,0.52,0.5,20,6,35.0,175.26,5.39,3.4,0.57,0.4,0.57,0.62,0,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
17,6,34.0,172.72,3.16,2.09,0.4,0.55,0.66,0.69,9,5,39.0,170.18,2.57,3.06,0.39,1.0,0.51,0.37,1,1,Significant Strikes Accuracy,"Red Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
33,18,37.0,187.96,3.28,3.63,0.44,0.14,0.52,0.82,15,4,31.0,182.88,2.05,2.9,0.4,0.2,0.55,0.8,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
17,2,33.0,187.96,4.06,2.2,0.52,0.54,0.5,0.2,16,12,34.0,193.04,6.04,6.65,0.45,0.5,0.52,0.74,1,1,Wins,"Red Fighter is favored because it has a higher Wins, indicating superior performance."
15,8,38.0,172.72,2.46,3.55,0.33,0.43,0.59,0.7,13,3,37.0,167.64,4.29,4.18,0.44,0.44,0.57,0.53,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
17,6,40.0,180.34,4.68,4.13,0.52,0.42,0.59,0.63,9,4,38.0,182.88,3.35,5.82,0.39,0.62,0.35,1.0,1,1,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Red Fighter a competitive advantage in the fight.
47,19,43.0,193.04,3.67,2.44,0.64,0.55,0.57,0.73,17,3,37.0,193.04,2.33,2.16,0.41,0.62,0.41,0.71,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,17,4,37.0,185.42,7.3,5.28,0.5,0.5,0.56,0.63,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
25,7,32.0,180.34,7.17,4.75,0.47,0.53,0.59,0.84,17,8,37.0,170.18,3.93,4.52,0.41,0.44,0.52,0.72,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
