r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
51,16,46.0,182.88,1.43,2.79,0.42,0.33,0.5,0.33,14,8,42.0,185.42,2.03,3.06,0.36,0.54,0.49,0.47,0,1,Strike Defense,Red Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
34,9,34.0,177.8,3.54,3.19,0.53,0.4,0.51,0.55,17,6,39.0,180.34,3.7,3.44,0.44,0.28,0.48,0.64,0,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
23,9,40.0,185.42,3.51,3.05,0.47,0.33,0.51,0.85,21,2,30.0,185.42,6.49,4.77,0.5,0.51,0.55,0.4,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,22,9,45.0,177.8,2.59,2.12,0.47,0.39,0.64,0.54,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
28,9,42.0,185.42,2.13,2.99,0.4,0.27,0.52,0.3,24,13,37.0,187.96,3.57,2.96,0.44,0.19,0.56,0.57,1,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
13,5,38.0,167.64,6.61,4.37,0.52,0.3,0.5,0.72,15,3,32.0,177.8,2.33,4.29,0.48,0.75,0.4,0.78,0,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
7,4,45.0,185.42,1.82,2.03,0.45,0.22,0.5,0.66,14,2,43.0,180.34,1.8,0.89,0.55,0.53,0.69,0.84,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
16,12,34.0,193.04,6.04,6.65,0.45,0.5,0.52,0.74,20,8,42.0,190.5,2.41,3.02,0.44,0.23,0.55,0.45,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
18,8,37.0,195.58,4.03,3.53,0.4,0.39,0.51,0.83,19,6,41.0,187.96,3.92,2.55,0.5,0.47,0.67,0.7,1,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
18,6,35.0,175.26,4.58,4.48,0.34,0.15,0.62,0.5,12,6,37.0,162.56,4.11,4.96,0.47,0.4,0.56,0.78,1,1,Strike Defense,Red Fighter is more likely to win thanks to its higher Strike Defense compared to its opponent.
13,7,44.0,175.26,1.92,2.64,0.32,0.47,0.66,0.81,22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
19,4,39.0,167.64,4.04,4.61,0.36,0.37,0.61,0.46,15,3,33.0,180.34,7.4,6.78,0.52,0.44,0.56,0.91,1,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
14,4,35.0,190.5,3.03,3.52,0.46,0.18,0.52,0.65,24,8,35.0,185.42,5.09,3.69,0.44,0.3,0.56,0.8,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
28,11,39.0,167.64,1.59,1.77,0.37,0.32,0.5,0.24,22,8,41.0,175.26,1.91,2.31,0.54,0.46,0.58,0.33,0,1,Age,"Red Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
18,7,36.0,185.42,1.87,1.7,0.4,0.5,0.54,0.6,18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,0,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
22,6,40.0,187.96,3.25,1.83,0.47,0.57,0.6,0.77,23,5,40.0,187.96,2.82,1.39,0.43,0.44,0.71,0.8,1,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
