r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
5,4,42.0,162.56,2.66,1.91,0.41,0.5,0.61,0.62,8,6,37.0,172.72,2.07,1.93,0.37,0.5,0.63,0.46,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
28,9,37.0,187.96,4.79,4.11,0.49,0.18,0.61,0.59,15,7,33.0,180.34,3.25,4.21,0.48,0.5,0.5,0.8,1,1,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Red Fighter a competitive advantage in the fight.
28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,17,5,35.0,175.26,6.14,5.58,0.46,0.41,0.55,0.86,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
24,6,34.0,185.42,1.97,1.99,0.5,0.5,0.54,0.35,16,8,36.0,185.42,3.41,4.17,0.47,0.26,0.5,0.79,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,14,3,40.0,185.42,2.89,1.86,0.4,0.44,0.63,0.58,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
26,14,46.0,182.88,1.59,2.83,0.46,0.6,0.5,0.53,14,6,48.0,177.8,3.1,3.62,0.41,0.67,0.57,0.92,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
14,7,40.0,170.18,2.04,3.14,0.44,0.3,0.53,0.36,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,22,8,41.0,175.26,3.44,2.53,0.33,0.41,0.63,0.71,1,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
19,12,44.0,193.04,2.89,3.09,0.45,0.29,0.5,0.66,33,13,36.0,210.82,3.12,4.04,0.47,0.46,0.46,0.55,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
37,17,40.0,172.72,2.96,3.18,0.42,0.44,0.58,0.48,9,5,51.0,172.72,3.06,2.99,0.32,0.5,0.7,0.8,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
22,6,40.0,187.96,3.25,1.83,0.47,0.57,0.6,0.77,33,9,44.0,187.96,3.73,4.43,0.49,0.33,0.51,0.6,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
19,2,33.0,165.1,3.6,2.45,0.45,0.44,0.62,0.55,13,5,36.0,167.64,1.92,5.38,0.25,0.25,0.52,0.33,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,28,19,37.0,175.26,3.17,3.05,0.4,0.38,0.58,0.65,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
16,7,31.0,175.26,4.33,3.42,0.36,0.6,0.46,0.4,16,8,34.0,172.72,4.23,4.56,0.38,0.44,0.55,0.5,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
15,7,38.0,172.72,4.77,3.82,0.42,0.41,0.55,0.61,17,9,32.0,175.26,4.67,4.11,0.47,0.35,0.53,0.32,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
12,4,39.0,190.5,3.43,3.08,0.45,0.24,0.44,0.69,6,3,31.0,190.5,4.27,4.3,0.58,0.5,0.45,0.87,1,0,Age,Blue Fighter is favored because it has a lower Age compared to its opponent.
22,13,38.0,182.88,4.57,3.77,0.45,0.3,0.52,0.41,26,10,40.0,180.34,4.94,4.41,0.45,0.35,0.55,0.67,1,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
23,19,37.0,177.8,4.27,3.83,0.39,0.41,0.57,0.81,25,4,35.0,180.34,7.35,7.5,0.6,0.25,0.53,0.75,0,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
20,16,39.0,172.72,3.68,4.09,0.4,0.35,0.62,0.75,13,4,37.0,177.8,4.78,3.59,0.42,0.54,0.65,0.78,1,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
9,2,36.0,193.04,5.0,3.65,0.62,1.0,0.5,0.7,23,10,34.0,182.88,4.43,5.33,0.51,0.27,0.43,0.73,1,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
9,6,35.0,172.72,2.24,2.23,0.44,0.26,0.5,0.58,12,8,40.0,172.72,4.11,3.19,0.44,0.36,0.66,0.63,0,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
31,13,42.0,177.8,2.69,3.02,0.37,0.24,0.56,0.46,19,7,29.0,180.34,3.3,2.56,0.45,0.4,0.6,0.62,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
26,7,33.0,182.88,4.57,3.45,0.42,0.38,0.59,0.82,14,3,32.0,185.42,6.2,6.38,0.58,0.75,0.47,0.8,1,1,Takedown Defense,Red Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
28,8,39.0,162.56,3.52,2.67,0.34,0.3,0.61,0.62,27,3,37.0,160.02,3.43,1.66,0.54,0.56,0.67,0.65,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
19,3,35.0,160.02,2.34,3.03,0.4,0.39,0.56,0.73,7,5,30.0,162.56,4.42,6.64,0.48,0.43,0.55,0.25,1,1,Strike Defense,A higher Strike Defense gives Red Fighter a competitive advantage in the fight.
11,9,36.0,165.1,3.73,3.51,0.51,0.42,0.58,0.62,8,5,35.0,167.64,2.2,2.48,0.46,0.42,0.52,0.5,0,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
22,10,44.0,185.42,3.23,2.09,0.5,0.54,0.64,0.66,17,7,37.0,182.88,2.14,2.9,0.4,0.32,0.58,0.77,1,0,Age,A lower Age gives Blue Fighter a competitive edge in the fight.
23,3,35.0,180.34,4.55,3.64,0.43,0.35,0.57,0.93,16,7,33.0,177.8,2.21,3.73,0.41,0.37,0.44,0.6,1,1,Significant Strikes Accuracy,"Red Fighter is favored because it has a higher Significant Strikes Accuracy, indicating superior performance."
13,5,38.0,167.64,6.61,4.37,0.52,0.3,0.5,0.72,13,8,35.0,175.26,2.77,4.31,0.44,0.53,0.49,0.58,0,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
24,8,35.0,185.42,5.09,3.69,0.44,0.3,0.56,0.8,17,6,40.0,180.34,4.68,4.13,0.52,0.42,0.59,0.63,0,1,Height,Red Fighter is more likely to win thanks to its higher Height compared to its opponent.
18,8,31.0,175.26,3.88,3.6,0.42,0.43,0.5,0.75,14,7,36.0,177.8,4.06,4.53,0.4,0.18,0.61,0.74,0,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
16,6,35.0,177.8,2.33,2.82,0.42,0.42,0.47,0.81,30,8,35.0,175.26,5.45,4.36,0.51,0.36,0.53,0.63,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
27,14,42.0,185.42,3.57,2.79,0.5,0.48,0.54,0.49,29,15,46.0,185.42,3.08,1.1,0.43,0.59,0.62,0.66,0,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
19,8,35.0,190.5,5.53,4.07,0.47,0.25,0.57,0.6,13,7,31.0,185.42,3.56,5.74,0.42,0.71,0.52,0.5,1,1,Significant Strikes Accuracy,Red Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
23,10,35.0,167.64,3.37,4.53,0.4,0.41,0.54,0.46,17,4,33.0,167.64,4.5,2.37,0.41,0.36,0.57,0.8,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
23,8,34.0,177.8,3.7,2.51,0.46,0.5,0.69,0.75,33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,1,1,Strike Defense,A higher Strike Defense gives Red Fighter a competitive advantage in the fight.
14,9,39.0,190.5,2.14,3.97,0.24,0.44,0.68,0.66,15,10,51.0,190.5,2.27,3.77,0.43,0.22,0.53,0.33,0,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
21,8,31.0,198.12,3.81,2.83,0.53,1.0,0.44,0.57,21,9,32.0,195.58,3.42,3.91,0.4,0.35,0.45,0.47,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
15,10,42.0,165.1,2.13,2.83,0.41,0.34,0.55,0.69,21,11,39.0,185.42,3.0,3.88,0.33,0.36,0.59,0.38,1,0,Wins,"Blue Fighter is favored because it has a higher Wins, indicating superior performance."
15,5,32.0,180.34,3.46,4.56,0.44,0.2,0.52,0.73,8,4,30.0,170.18,4.83,2.81,0.41,0.16,0.61,0.81,0,0,Strikes Landed per Minute,Blue Fighter is more likely to win thanks to its higher Strikes Landed per Minute compared to its opponent.
28,8,39.0,162.56,3.52,2.67,0.34,0.3,0.61,0.62,23,8,38.0,165.1,1.42,2.34,0.39,0.35,0.64,0.87,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
18,5,38.0,167.64,2.78,2.35,0.49,0.55,0.67,1.0,38,21,42.0,170.18,2.64,3.01,0.33,0.36,0.61,0.67,1,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
13,3,33.0,172.72,2.06,3.88,0.35,0.25,0.57,0.66,17,7,31.0,177.8,2.54,2.64,0.4,0.43,0.52,0.66,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
18,6,37.0,180.34,3.53,2.74,0.46,0.42,0.63,0.79,20,10,36.0,185.42,3.38,3.15,0.43,0.26,0.55,0.81,0,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
31,13,42.0,177.8,2.69,3.02,0.37,0.24,0.56,0.46,18,9,43.0,180.34,1.71,1.99,0.39,0.31,0.63,0.63,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
20,9,37.0,167.64,2.62,2.98,0.45,0.31,0.51,0.55,23,5,35.0,172.72,4.55,2.62,0.51,0.54,0.57,0.82,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
24,11,41.0,177.8,2.49,2.19,0.41,0.59,0.58,0.59,26,10,40.0,185.42,5.71,3.84,0.42,0.32,0.59,0.6,1,0,Strikes Landed per Minute,"Blue Fighter is favored because it has a higher Strikes Landed per Minute, indicating superior performance."
16,6,28.0,175.26,3.21,3.74,0.37,0.6,0.57,0.72,13,0,32.0,175.26,3.65,2.4,0.5,0.46,0.56,0.46,0,0,Losses,"Blue Fighter is more likely to win due to its lower Losses, indicating superior defense or youth."
13,4,30.0,175.26,2.21,1.53,0.56,0.5,0.52,0.5,20,6,35.0,175.26,5.39,3.4,0.57,0.4,0.57,0.62,0,0,Strikes Landed per Minute,A higher Strikes Landed per Minute gives Blue Fighter a competitive advantage in the fight.
12,6,43.0,185.42,3.28,2.65,0.42,0.12,0.59,0.6,19,11,42.0,182.88,3.96,2.8,0.47,0.78,0.59,0.62,1,1,Height,Red Fighter is more likely to win thanks to its higher Height compared to its opponent.
