r_wins_total,r_losses_total,r_age,r_height,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,b_wins_total,b_losses_total,b_age,b_height,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,winner,predicted_winner,rationale_feature,justification
14,4,45.0,182.88,3.52,3.48,0.42,0.36,0.62,0.52,9,4,40.0,185.42,2.75,3.11,0.48,1.0,0.49,0.66,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
39,14,42.0,193.04,3.71,4.63,0.42,0.34,0.47,0.7,22,10,38.0,185.42,3.7,2.9,0.57,0.45,0.51,0.59,0,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
14,5,35.0,180.34,3.25,2.98,0.5,0.17,0.59,0.59,21,6,36.0,182.88,2.97,2.84,0.34,0.45,0.55,0.65,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
11,7,42.0,172.72,4.07,3.16,0.41,0.63,0.68,0.68,25,14,45.0,167.64,3.02,4.63,0.31,0.44,0.55,0.58,0,1,Takedown Accuracy,"Red Fighter is favored because it has a higher Takedown Accuracy, indicating superior performance."
36,17,40.0,185.42,4.41,4.48,0.46,0.33,0.53,0.73,14,8,32.0,177.8,4.32,5.16,0.47,0.4,0.52,0.78,1,1,Strike Defense,A higher Strike Defense gives Red Fighter a competitive advantage in the fight.
21,11,40.0,170.18,3.37,3.27,0.37,0.57,0.57,0.7,17,6,34.0,172.72,3.16,2.09,0.4,0.55,0.66,0.69,1,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
36,17,40.0,185.42,4.41,4.48,0.46,0.33,0.53,0.73,24,11,38.0,180.34,4.18,4.34,0.45,0.5,0.57,0.75,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
18,6,35.0,177.8,7.36,5.57,0.56,0.23,0.43,0.61,14,7,31.0,175.26,4.63,4.9,0.41,0.31,0.56,0.6,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
37,12,45.0,185.42,3.25,2.51,0.54,0.56,0.55,0.73,24,8,45.0,185.42,2.59,1.57,0.53,0.65,0.61,0.75,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
13,4,37.0,177.8,4.78,3.59,0.42,0.54,0.65,0.78,18,12,34.0,182.88,5.35,4.59,0.48,0.22,0.44,0.5,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
28,11,46.0,185.42,1.8,2.07,0.43,0.24,0.63,0.61,22,7,37.0,177.8,3.29,3.42,0.48,0.38,0.54,0.5,0,0,Age,"Blue Fighter is more likely to win due to its lower Age, indicating superior defense or youth."
33,15,40.0,187.96,5.1,3.65,0.49,0.42,0.6,0.65,15,6,36.0,175.26,1.81,3.03,0.31,0.52,0.59,0.66,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
31,18,49.0,180.34,3.76,3.03,0.45,0.55,0.58,0.55,19,12,41.0,175.26,1.99,3.45,0.4,0.5,0.58,0.4,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
10,3,32.0,180.34,3.53,2.53,0.44,0.37,0.46,0.62,10,2,33.0,170.18,3.41,1.99,0.49,0.64,0.66,0.72,1,0,Strike Defense,A higher Strike Defense gives Blue Fighter a competitive advantage in the fight.
28,16,39.0,177.8,2.84,5.39,0.39,0.45,0.54,0.54,14,7,36.0,177.8,4.06,4.53,0.4,0.18,0.61,0.74,0,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
21,11,40.0,170.18,3.37,3.27,0.37,0.57,0.57,0.7,11,7,42.0,172.72,4.07,3.16,0.41,0.63,0.68,0.68,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
36,16,41.0,180.34,3.29,3.63,0.46,0.34,0.58,0.46,32,18,40.0,175.26,2.96,1.85,0.4,0.63,0.66,0.61,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
18,5,39.0,175.26,4.66,3.42,0.37,0.22,0.56,0.63,14,1,37.0,170.18,3.74,2.3,0.52,0.48,0.57,1.0,0,0,Takedown Defense,Blue Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
20,8,36.0,172.72,5.53,3.65,0.45,0.35,0.56,0.46,20,5,31.0,167.64,3.01,3.61,0.43,0.46,0.61,0.76,1,0,Takedown Defense,Blue Fighter is more likely to win thanks to its higher Takedown Defense compared to its opponent.
17,10,44.0,175.26,2.57,1.96,0.42,0.38,0.62,0.63,16,11,41.0,175.26,1.56,3.91,0.2,0.33,0.69,0.37,1,1,Wins,A higher Wins gives Red Fighter a competitive advantage in the fight.
29,13,40.0,172.72,4.7,3.84,0.5,0.52,0.59,0.61,28,11,39.0,177.8,3.44,3.27,0.38,0.35,0.52,0.56,1,1,Strikes Avoided per Minute,Red Fighter is more likely to win thanks to its higher Strikes Avoided per Minute compared to its opponent.
13,5,47.0,182.88,2.02,1.2,0.49,0.38,0.61,0.31,27,14,48.0,182.88,2.74,2.84,0.45,0.35,0.6,0.7,0,0,Wins,Blue Fighter is more likely to win thanks to its higher Wins compared to its opponent.
15,12,41.0,165.1,3.37,3.41,0.4,0.45,0.65,0.59,11,4,41.0,172.72,3.85,2.9,0.49,0.33,0.48,0.6,1,0,Losses,A lower Losses gives Blue Fighter a competitive edge in the fight.
7,4,45.0,185.42,1.82,2.03,0.45,0.22,0.5,0.66,14,2,43.0,180.34,1.8,0.89,0.55,0.53,0.69,0.84,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
27,13,35.0,172.72,4.34,4.23,0.4,0.18,0.51,0.56,10,5,39.0,180.34,3.0,3.74,0.4,0.33,0.6,0.5,1,1,Strikes Avoided per Minute,"Red Fighter is favored because it has a higher Strikes Avoided per Minute, indicating superior performance."
21,8,54.0,187.96,2.97,2.71,0.35,0.75,0.56,0.81,91,22,48.0,185.42,1.19,1.99,0.39,0.38,0.55,0.29,1,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
20,8,40.0,162.56,1.94,2.24,0.43,0.3,0.62,0.56,11,5,39.0,162.56,1.99,2.96,0.36,0.33,0.55,0.4,1,1,Significant Strikes Accuracy,A higher Significant Strikes Accuracy gives Red Fighter a competitive advantage in the fight.
9,3,33.0,190.5,5.69,2.9,0.52,0.33,0.56,0.31,15,5,32.0,190.5,6.08,5.3,0.55,0.45,0.51,1.0,1,0,Takedown Defense,A higher Takedown Defense gives Blue Fighter a competitive advantage in the fight.
33,16,41.0,170.18,2.05,2.44,0.44,0.44,0.6,0.39,33,14,40.0,177.8,1.95,2.51,0.31,0.53,0.63,0.92,1,0,Takedown Defense,"Blue Fighter is favored because it has a higher Takedown Defense, indicating superior performance."
18,10,38.0,172.72,2.88,2.98,0.38,0.41,0.57,0.6,22,6,34.0,177.8,3.78,2.65,0.48,0.34,0.57,0.8,0,0,Wins,A higher Wins gives Blue Fighter a competitive advantage in the fight.
14,9,39.0,190.5,2.14,3.97,0.24,0.44,0.68,0.66,15,10,51.0,190.5,2.27,3.77,0.43,0.22,0.53,0.33,0,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,9,35.0,170.18,4.14,3.29,0.52,0.27,0.6,0.63,6,6,36.0,172.72,4.03,4.59,0.34,0.22,0.53,0.5,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
21,12,44.0,172.72,3.39,3.44,0.48,0.37,0.57,0.46,12,5,42.0,172.72,2.34,2.32,0.43,0.36,0.6,0.31,1,0,Losses,Blue Fighter is favored because it has a lower Losses compared to its opponent.
23,11,45.0,167.64,3.87,2.67,0.32,0.32,0.65,0.65,21,17,41.0,167.64,4.52,6.55,0.37,0.18,0.59,0.6,1,1,Takedown Accuracy,Red Fighter is more likely to win thanks to its higher Takedown Accuracy compared to its opponent.
16,12,34.0,193.04,6.04,6.65,0.45,0.5,0.52,0.74,20,8,42.0,190.5,2.41,3.02,0.44,0.23,0.55,0.45,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
24,8,35.0,185.42,5.09,3.69,0.44,0.3,0.56,0.8,17,6,40.0,180.34,4.68,4.13,0.52,0.42,0.59,0.63,0,1,Height,"Red Fighter is favored because it has a higher Height, indicating superior performance."
42,21,44.0,177.8,2.33,2.29,0.41,0.35,0.57,0.3,16,7,44.0,172.72,2.45,1.94,0.43,0.54,0.63,0.69,1,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
12,7,45.0,182.88,5.13,4.56,0.51,1.0,0.52,0.56,18,15,52.0,175.26,2.21,3.92,0.35,0.33,0.42,0.81,1,1,Takedown Accuracy,A higher Takedown Accuracy gives Red Fighter a competitive advantage in the fight.
17,6,34.0,172.72,3.16,2.09,0.4,0.55,0.66,0.69,9,5,39.0,170.18,2.57,3.06,0.39,1.0,0.51,0.37,1,1,Significant Strikes Accuracy,Red Fighter is more likely to win thanks to its higher Significant Strikes Accuracy compared to its opponent.
18,7,41.0,198.12,2.93,4.31,0.41,0.68,0.42,0.75,34,23,45.0,190.5,3.78,3.2,0.45,0.36,0.57,0.76,0,1,Strikes Avoided per Minute,A higher Strikes Avoided per Minute gives Red Fighter a competitive advantage in the fight.
